Timestamp [HH;MM;SS], Xacc [m/s^2], Yacc [m/s^2], Zacc [m/s^2], Tvar [C], Engine load [%], Coolant temp [C], Intake pressure [kPa], Engine speed [RPM], Vehicle speed [km/h], Intake air temp [C], Distance with MIL [km], MAF [g/s], Fuel pressure [kPa]
12;58;51, 0.353, 1.452, 10.987, 10.000, 44.0, 76, 250, 1263, 44, 26, 75, 14, 448
12;58;53, -0.746, 1.687, 7.259, 9.000, 48.0, 76, 250, 1304, 46, 26, 75, 15, 462
12;58;56, 0.196, -0.196, 9.888, 10.000, 0.0, 76, 250, 1285, 45, 26, 75, 13, 240
12;58;58, 0.157, -0.118, 10.909, 10.000, 0.0, 75, 250, 1135, 40, 26, 75, 11, 235
12;59;00, 0.157, 0.235, 10.085, 10.000, 43.0, 75, 250, 1075, 37, 26, 75, 11, 465
12;59;03, 1.373, 1.099, 9.575, 10.000, 82.0, 75, 250, 1174, 41, 26, 75, 14, 586
12;59;05, 0.510, 0.471, 8.005, 9.000, 45.0, 74, 250, 1270, 44, 26, 75, 14, 424
12;59;07, -0.942, -0.471, 10.987, 11.000, 0.0, 74, 250, 1240, 44, 26, 75, 12, 237
12;59;10, 0.392, -1.295, 10.359, 9.000, 20.0, 74, 250, 919, 33, 26, 75, 8, 230
12;59;12, 0.706, 0.706, 9.261, 11.000, 23.0, 74, 250, 851, 27, 26, 75, 7, 237
12;59;14, 0.863, -0.157, 9.653, 10.000, 23.0, 74, 250, 849, 22, 26, 75, 8, 238
12;59;17, -0.510, 0.589, 9.300, 10.000, 29.0, 74, 250, 841, 21, 26, 76, 8, 296
12;59;19, 0.746, -0.235, 10.869, 10.000, 82.0, 74, 250, 973, 24, 26, 76, 11, 526
12;59;21, -0.589, 1.687, 6.867, 10.000, 72.0, 74, 250, 1196, 30, 26, 76, 15, 433
12;59;24, 0.471, 0.628, 9.575, 10.000, 31.0, 74, 250, 1302, 33, 26, 76, 14, 428
12;59;26, 0.078, 0.353, 9.025, 10.000, 36.0, 74, 250, 1340, 34, 26, 76, 14, 276
12;59;29, 0.628, 0.314, 10.516, 10.000, 0.0, 74, 250, 1236, 31, 25, 76, 13, 241
12;59;31, 0.746, -0.549, 8.751, 10.000, 0.0, 75, 250, 1081, 28, 25, 76, 11, 234
12;59;34, 0.628, 0.157, 10.006, 10.000, 23.0, 75, 250, 848, 25, 26, 76, 8, 232
12;59;36, -0.392, 0.314, 9.888, 9.000, 22.0, 75, 250, 850, 23, 25, 76, 8, 230
12;59;39, -0.353, 0.628, 10.791, 11.000, 22.0, 75, 250, 901, 22, 25, 76, 9, 246
12;59;41, 1.020, 0.471, 11.026, 10.000, 21.0, 75, 250, 903, 21, 25, 76, 8, 243
12;59;43, 0.235, -0.589, 9.535, 9.000, 23.0, 75, 250, 850, 15, 26, 76, 8, 232
12;59;46, 1.609, -0.785, 8.829, 10.000, 23.0, 75, 250, 842, 12, 25, 76, 8, 233
12;59;48, 0.039, -0.157, 10.556, 9.000, 23.0, 75, 250, 846, 4, 25, 76, 8, 232
12;59;51, 0.549, -0.275, 9.378, 11.000, 24.0, 75, 250, 848, 1, 26, 76, 7, 219
12;59;53, 0.392, 0.392, 10.163, 10.000, 21.0, 75, 250, 747, 0, 26, 76, 6, 219
12;59;56, 0.589, 0.510, 10.124, 10.000, 21.0, 75, 250, 749, 0, 26, 76, 6, 222
12;59;58, 0.549, 0.314, 9.339, 10.000, 21.0, 75, 250, 751, 0, 26, 76, 7, 219
13;00;00, 0.510, 0.432, 10.045, 11.000, 21.0, 75, 250, 749, 0, 26, 76, 6, 219
13;00;03, 0.196, 0.235, 10.359, 11.000, 21.0, 75, 250, 748, 0, 26, 76, 7, 219
13;00;05, 0.549, 0.432, 9.300, 11.000, 21.0, 75, 250, 750, 0, 26, 76, 6, 221
13;00;08, 0.196, 0.353, 10.202, 12.000, 22.0, 75, 250, 750, 0, 26, 76, 6, 218
13;00;10, 0.628, 0.549, 9.261, 11.000, 21.0, 75, 250, 752, 0, 26, 76, 6, 218
13;00;12, 0.235, 0.353, 9.378, 11.000, 21.0, 74, 250, 749, 0, 26, 76, 7, 218
13;00;15, 0.510, 0.471, 10.399, 11.000, 21.0, 74, 250, 751, 0, 27, 76, 7, 222
13;00;17, 0.314, 0.471, 10.124, 11.000, 21.0, 74, 250, 750, 0, 27, 76, 7, 219
13;00;19, 0.353, 0.432, 9.496, 11.000, 21.0, 74, 250, 747, 0, 27, 76, 6, 220
13;00;22, 0.706, 0.432, 9.653, 11.000, 21.0, 74, 250, 748, 0, 27, 76, 6, 222
13;00;24, 0.785, 0.392, 9.849, 10.000, 21.0, 74, 250, 749, 0, 27, 76, 6, 219
13;00;26, 0.471, 0.471, 9.261, 10.000, 21.0, 74, 250, 751, 0, 27, 76, 6, 219
13;00;29, 0.471, 0.471, 10.202, 11.000, 21.0, 74, 250, 750, 0, 27, 76, 7, 221
13;00;31, 0.392, 0.432, 9.575, 11.000, 21.0, 74, 250, 749, 0, 27, 76, 7, 218
13;00;33, 0.392, 0.549, 9.732, 11.000, 21.0, 74, 250, 748, 0, 27, 76, 6, 219
13;00;36, 0.392, 0.628, 8.986, 12.000, 21.0, 74, 250, 750, 0, 27, 76, 6, 220
13;00;38, 0.471, 0.471, 9.692, 11.000, 21.0, 74, 250, 747, 0, 27, 76, 7, 220
13;00;40, 0.589, 0.392, 10.085, 11.000, 22.0, 74, 250, 748, 0, 27, 76, 7, 219
13;00;43, 0.157, 0.314, 10.752, 11.000, 21.0, 74, 250, 751, 0, 27, 76, 6, 217
13;00;45, 0.314, 1.177, 10.595, 11.000, 49.0, 74, 250, 1204, 1, 27, 76, 14, 525
13;00;47, 0.549, 1.452, 9.692, 11.000, 40.0, 74, 250, 1642, 13, 27, 76, 20, 243
13;00;50, 0.746, 0.235, 10.399, 11.000, 23.0, 74, 250, 854, 15, 27, 76, 8, 233
13;00;52, 1.059, -0.432, 9.771, 11.000, 23.0, 74, 250, 851, 8, 27, 76, 8, 234
13;00;54, 0.863, -0.589, 10.045, 10.000, 24.0, 73, 250, 852, 0, 27, 76, 7, 219
13;00;57, 0.314, 0.549, 9.653, 10.000, 21.0, 73, 250, 750, 0, 27, 76, 7, 219
13;00;59, 0.471, 0.667, 9.300, 12.000, 21.0, 74, 250, 749, 0, 27, 76, 6, 218
13;01;01, 0.353, 0.471, 9.614, 11.000, 21.0, 74, 250, 749, 0, 27, 76, 7, 219
13;01;04, 0.353, 0.589, 9.418, 11.000, 21.0, 74, 250, 751, 0, 27, 76, 7, 219
13;01;06, 0.118, 0.235, 9.535, 10.000, 22.0, 74, 250, 752, 0, 27, 76, 7, 219
13;01;08, 0.549, 0.471, 9.849, 11.000, 21.0, 74, 250, 750, 0, 27, 76, 6, 219
13;01;11, 0.549, 0.392, 9.967, 12.000, 21.0, 74, 250, 749, 0, 27, 76, 6, 220
13;01;13, 0.432, 0.275, 10.320, 11.000, 21.0, 75, 250, 749, 0, 28, 76, 6, 219
13;01;15, 0.314, 0.314, 10.399, 11.000, 21.0, 75, 250, 748, 0, 28, 76, 6, 218
13;01;18, 0.039, 0.432, 10.320, 11.000, 35.0, 75, 250, 1225, 0, 28, 76, 11, 343
13;01;20, 0.235, 1.334, 9.535, 11.000, 41.0, 75, 250, 1067, 8, 28, 76, 13, 418
13;01;22, -0.235, 0.942, 10.281, 11.000, 21.0, 75, 250, 1497, 13, 28, 76, 17, 299
13;01;25, 0.981, 0.078, 10.477, 10.000, 17.0, 75, 250, 1365, 12, 28, 76, 14, 326
13;01;27, 0.039, 0.157, 9.575, 11.000, 20.0, 75, 250, 1244, 10, 28, 76, 12, 238
13;01;29, 0.235, -0.824, 10.281, 10.000, 23.0, 75, 250, 849, 6, 28, 76, 8, 233
13;01;32, 0.667, 0.157, 9.261, 11.000, 23.0, 75, 250, 852, 1, 28, 76, 7, 234
13;01;34, 0.392, 0.392, 10.673, 11.000, 21.0, 75, 250, 751, 0, 28, 76, 7, 221
13;01;36, 0.667, 0.589, 9.614, 11.000, 21.0, 75, 250, 753, 0, 28, 76, 6, 220
13;01;39, 0.392, 0.746, 9.300, 11.000, 21.0, 75, 250, 752, 0, 28, 76, 6, 222
13;01;41, 0.471, 0.706, 9.378, 11.000, 21.0, 75, 250, 748, 0, 28, 76, 5, 220
13;01;43, 0.549, 0.549, 9.810, 10.000, 21.0, 75, 250, 748, 0, 28, 76, 6, 220
13;01;46, 0.628, 0.628, 10.006, 10.000, 22.0, 75, 250, 746, 0, 28, 76, 7, 218
13;01;48, 0.432, 0.589, 10.556, 11.000, 21.0, 75, 250, 752, 0, 28, 76, 6, 219
13;01;50, 0.706, 0.589, 9.535, 11.000, 22.0, 75, 250, 751, 0, 29, 76, 7, 216
13;01;53, 0.667, 0.667, 9.339, 10.000, 21.0, 75, 250, 747, 0, 29, 76, 6, 216
13;01;55, 0.549, 0.471, 9.692, 10.000, 21.0, 75, 250, 755, 0, 29, 76, 6, 220
13;01;57, 0.510, 0.471, 10.124, 11.000, 21.0, 75, 250, 752, 0, 29, 76, 7, 223
13;02;00, 0.196, 0.510, 10.830, 10.000, 21.0, 75, 250, 747, 0, 29, 76, 7, 223
13;02;02, 0.471, 0.589, 10.163, 10.000, 21.0, 75, 250, 749, 0, 29, 76, 7, 219
13;02;04, 0.510, 0.706, 9.378, 12.000, 21.0, 75, 250, 752, 0, 29, 76, 6, 222
13;02;07, 0.667, 0.667, 9.575, 11.000, 21.0, 75, 250, 753, 0, 29, 76, 6, 221
13;02;09, 0.549, 0.667, 9.457, 12.000, 21.0, 75, 250, 748, 0, 29, 76, 6, 220
13;02;11, 0.589, 0.510, 9.692, 11.000, 21.0, 75, 250, 747, 0, 29, 76, 7, 220
13;02;14, 0.196, 0.275, 10.516, 10.000, 21.0, 75, 250, 744, 0, 29, 76, 6, 216
13;02;16, 0.549, 0.471, 9.496, 11.000, 21.0, 76, 250, 749, 0, 29, 76, 6, 215
13;02;18, 0.235, 0.432, 10.438, 12.000, 21.0, 76, 250, 750, 0, 29, 76, 7, 216
13;02;21, 0.746, 0.353, 10.595, 11.000, 21.0, 76, 250, 748, 0, 29, 76, 6, 219
13;02;23, 0.706, 0.589, 9.888, 11.000, 20.0, 76, 250, 752, 0, 30, 76, 6, 218
13;02;26, 0.314, 0.549, 9.457, 11.000, 21.0, 76, 250, 747, 0, 30, 76, 6, 218
13;02;28, 0.353, 0.432, 9.614, 11.000, 21.0, 76, 250, 753, 0, 30, 76, 7, 221
13;02;30, 0.471, 0.549, 9.535, 10.000, 21.0, 76, 250, 752, 0, 30, 76, 7, 218
13;02;33, 0.549, 0.667, 9.849, 10.000, 20.0, 76, 250, 748, 0, 30, 76, 6, 219
13;02;35, 0.275, 1.962, 10.320, 12.000, 52.0, 76, 250, 1452, 1, 30, 76, 15, 548
13;02;37, -0.078, 2.119, 9.535, 11.000, 50.0, 76, 250, 1740, 14, 30, 76, 27, 269
13;02;40, -0.078, 0.667, 10.085, 11.000, 23.0, 76, 250, 1102, 18, 30, 76, 13, 465
13;02;42, 1.256, 2.276, 10.713, 11.000, 59.0, 76, 250, 1538, 24, 30, 76, 21, 690
13;02;44, 1.020, 0.078, 10.242, 11.000, 0.0, 76, 250, 1831, 32, 30, 76, 11, 257
13;02;46, 0.589, -0.235, 10.595, 11.000, 16.0, 76, 250, 1028, 30, 30, 76, 13, 389
13;02;49, 1.570, 1.570, 10.438, 11.000, 69.0, 76, 250, 1294, 32, 29, 76, 16, 629
13;02;51, 1.099, 0.589, 10.477, 11.000, 67.0, 76, 250, 1498, 37, 29, 76, 18, 710
13;02;53, 1.256, 0.196, 9.300, 11.000, 0.0, 76, 250, 1597, 42, 29, 76, 17, 241
13;02;56, 1.609, 0.078, 10.634, 11.000, 0.0, 76, 250, 1460, 37, 29, 76, 15, 239
13;02;58, 0.824, -1.962, 8.947, 11.000, 25.0, 77, 250, 858, 28, 28, 76, 9, 233
13;03;00, 0.863, -1.530, 10.399, 11.000, 19.0, 77, 250, 852, 6, 28, 76, 8, 228
13;03;03, 0.589, 0.549, 9.496, 12.000, 18.0, 77, 250, 782, 0, 28, 76, 7, 272
13;03;05, 0.118, 2.158, 8.711, 12.000, 69.0, 77, 250, 1114, 5, 28, 76, 16, 666
13;03;07, 0.785, 0.314, 10.595, 11.000, 14.0, 77, 250, 997, 18, 28, 76, 10, 315
13;03;10, 1.138, 1.099, 11.850, 11.000, 76.0, 77, 250, 1333, 21, 29, 76, 18, 765
13;03;12, 0.157, 1.413, 10.359, 12.000, 1.0, 77, 250, 1850, 31, 28, 76, 11, 246
13;03;14, 0.157, -0.118, 10.713, 11.000, 29.0, 77, 250, 1227, 30, 28, 76, 13, 481
13;03;17, -1.059, 0.667, 9.261, 11.000, 64.0, 77, 250, 1360, 34, 28, 76, 17, 605
13;03;19, -0.432, 1.177, 8.633, 11.000, 16.0, 76, 250, 1510, 39, 28, 76, 17, 242
13;03;22, 1.020, 0.039, 10.909, 11.000, 0.0, 76, 250, 1396, 36, 28, 76, 14, 236
13;03;24, 0.549, -0.706, 10.163, 14.000, 26.0, 76, 250, 869, 30, 28, 76, 8, 239
13;03;26, 0.549, -1.334, 9.261, 11.000, 23.0, 76, 250, 850, 15, 28, 76, 7, 232
13;03;29, 0.628, 0.275, 10.320, 12.000, 21.0, 76, 250, 851, 3, 28, 76, 8, 231
13;03;31, 0.549, -0.235, 10.399, 11.000, 23.0, 76, 250, 851, 1, 28, 76, 7, 219
13;03;34, 0.432, 0.628, 9.614, 11.000, 20.0, 75, 250, 745, 0, 28, 76, 6, 219
13;03;36, 0.471, 0.235, 9.496, 11.000, 20.0, 76, 250, 750, 0, 28, 76, 6, 218
13;03;39, 0.471, 0.432, 10.399, 11.000, 20.0, 76, 250, 753, 0, 28, 76, 6, 220
13;03;41, 0.392, 1.413, 10.085, 11.000, 44.0, 76, 250, 1275, 0, 28, 76, 15, 499
13;03;44, 0.078, 2.747, 9.143, 11.000, 56.0, 76, 250, 1947, 15, 28, 76, 19, 246
13;03;46, -0.078, 0.981, 9.575, 12.000, 58.0, 76, 250, 1094, 17, 29, 76, 14, 595
13;03;48, 1.727, 0.785, 9.849, 11.000, 67.0, 76, 250, 1740, 27, 29, 76, 25, 840
13;03;51, 0.824, 0.078, 10.399, 11.000, 23.0, 76, 250, 868, 33, 28, 76, 10, 296
13;03;53, 2.472, 0.981, 10.045, 12.000, 70.0, 75, 250, 1356, 34, 28, 76, 18, 681
13;03;56, 0.981, 0.353, 10.163, 11.000, 0.0, 75, 250, 1477, 40, 28, 76, 16, 243
13;03;58, 0.706, -0.353, 10.124, 12.000, 0.0, 75, 250, 1399, 36, 27, 76, 14, 238
13;04;01, 0.824, 0.157, 9.221, 12.000, 46.0, 75, 250, 1181, 30, 27, 76, 14, 595
13;04;03, -0.785, 2.001, 9.418, 12.000, 73.0, 75, 250, 1419, 35, 27, 76, 19, 712
13;04;05, 0.746, 0.706, 9.221, 11.000, 39.0, 75, 250, 1629, 41, 27, 76, 18, 257
13;04;08, 0.981, 0.275, 10.948, 12.000, 44.0, 75, 250, 1558, 39, 27, 76, 19, 751
13;04;10, 0.432, 0.235, 9.928, 11.000, 0.0, 75, 250, 1617, 44, 26, 76, 11, 249
13;04;12, -0.510, 0.353, 10.320, 11.000, 27.0, 76, 250, 1187, 42, 26, 76, 13, 402
13;04;15, 0.549, 0.903, 9.261, 11.000, 28.0, 76, 250, 1204, 42, 26, 76, 13, 367
13;04;17, 0.942, 0.903, 8.397, 11.000, 20.0, 76, 250, 1174, 41, 26, 76, 12, 342
13;04;19, 0.275, 0.471, 10.320, 11.000, 60.0, 76, 250, 1183, 41, 26, 77, 14, 453
13;04;22, 1.923, 1.570, 9.575, 11.000, 60.0, 76, 250, 1250, 43, 26, 77, 15, 492
13;04;24, 0.981, 0.824, 9.535, 11.000, 56.0, 76, 250, 1320, 46, 26, 77, 16, 515
13;04;26, -0.785, 0.471, 9.064, 12.000, 41.0, 76, 250, 1367, 48, 26, 77, 15, 458
13;04;29, 0.157, 0.235, 11.380, 12.000, 37.0, 76, 250, 1380, 48, 26, 77, 16, 458
13;04;31, 0.589, 1.177, 8.633, 12.000, 37.0, 76, 250, 1392, 48, 26, 77, 16, 460
13;04;33, 0.078, 0.903, 10.242, 11.000, 36.0, 76, 250, 1390, 49, 26, 77, 15, 463
13;04;36, 0.471, 0.863, 10.752, 12.000, 37.0, 75, 250, 1401, 49, 25, 77, 16, 462
13;04;38, 1.805, 1.099, 9.221, 12.000, 36.0, 75, 250, 1403, 49, 25, 77, 16, 464
13;04;40, 2.668, -0.549, 11.772, 11.000, 36.0, 75, 250, 1411, 49, 25, 77, 15, 248
13;04;43, 0.981, -0.275, 9.535, 12.000, 0.0, 75, 250, 1321, 46, 25, 77, 14, 238
13;04;45, 0.706, -0.589, 11.183, 12.000, 7.0, 74, 250, 1224, 43, 25, 77, 13, 306
13;04;47, -0.118, 0.981, 9.300, 11.000, 42.0, 74, 250, 1193, 42, 25, 77, 14, 404
13;04;50, 1.059, 0.235, 9.614, 12.000, 29.0, 74, 250, 1202, 42, 25, 77, 13, 374
13;04;52, 0.000, -1.216, 10.752, 12.000, 19.0, 74, 250, 1163, 41, 25, 77, 12, 362
13;04;54, 0.746, 0.549, 9.104, 12.000, 14.0, 74, 250, 1147, 40, 25, 77, 12, 243
13;04;57, 0.510, 0.157, 9.692, 12.000, 26.0, 74, 250, 875, 37, 25, 77, 7, 235
13;04;59, 0.863, -0.746, 10.556, 12.000, 23.0, 74, 250, 851, 32, 25, 77, 7, 236
13;05;01, 0.235, 0.275, 9.771, 12.000, 30.0, 74, 250, 898, 25, 25, 77, 10, 407
13;05;04, -0.275, 0.863, 10.713, 12.000, 80.0, 74, 250, 1153, 29, 25, 77, 14, 593
13;05;06, 1.687, 0.863, 10.713, 12.000, 56.0, 74, 250, 1371, 34, 25, 77, 16, 526
13;05;08, 0.353, 1.216, 9.692, 12.000, 42.0, 74, 250, 1474, 37, 25, 77, 17, 508
13;05;11, -0.078, 0.628, 8.672, 12.000, 30.0, 74, 250, 1545, 39, 25, 77, 18, 285
13;05;13, 0.706, -0.275, 10.085, 12.000, 0.0, 74, 250, 1447, 37, 25, 77, 15, 237
13;05;15, 0.471, -0.039, 9.849, 12.000, 27.0, 74, 250, 1369, 33, 24, 77, 15, 441
13;05;18, 0.706, 1.059, 10.281, 11.000, 52.0, 74, 250, 1417, 36, 24, 77, 18, 541
13;05;20, 1.059, -0.392, 10.948, 12.000, 13.0, 75, 250, 1446, 37, 24, 77, 16, 353
13;05;22, 0.903, 0.510, 10.359, 11.000, 38.0, 75, 250, 1495, 38, 24, 77, 18, 486
13;05;25, 0.549, 0.235, 9.928, 11.000, 0.0, 75, 250, 1474, 38, 24, 77, 15, 243
13;05;27, 1.295, -0.353, 10.281, 12.000, 21.0, 75, 250, 1351, 34, 24, 77, 16, 400
13;05;30, -0.392, 0.314, 9.575, 11.000, 4.0, 75, 250, 1262, 32, 24, 77, 8, 245
13;05;32, 1.138, -2.590, 10.045, 12.000, 23.0, 75, 250, 855, 22, 24, 77, 8, 232
13;05;34, 0.628, -1.452, 9.535, 12.000, 23.0, 75, 250, 854, 1, 24, 77, 7, 216
13;05;37, 0.549, 0.432, 9.967, 11.000, 21.0, 75, 250, 751, 0, 24, 77, 7, 219
13;05;39, 0.706, 1.805, 9.064, 11.000, 40.0, 75, 250, 1489, 0, 24, 77, 15, 446
13;05;41, 0.903, 0.746, 10.085, 12.000, 7.0, 75, 250, 1277, 10, 24, 77, 9, 242
13;05;44, 0.863, 0.235, 10.242, 12.000, 23.0, 75, 250, 866, 9, 24, 77, 10, 330
13;05;46, 0.706, 1.609, 8.947, 12.000, 45.0, 75, 250, 1500, 12, 24, 77, 21, 637
13;05;48, 0.628, 0.471, 9.025, 12.000, 0.0, 75, 250, 1343, 18, 24, 77, 9, 244
13;05;51, 0.432, 1.059, 9.496, 11.000, 39.0, 75, 250, 1046, 16, 24, 77, 12, 358
13;05;53, 0.432, 1.295, 10.045, 11.000, 42.0, 74, 250, 1267, 20, 24, 77, 15, 447
13;05;55, 0.157, 0.549, 9.692, 12.000, 20.0, 74, 250, 1371, 22, 24, 77, 15, 345
13;05;58, 0.039, 0.589, 10.516, 11.000, 24.0, 74, 250, 1328, 21, 24, 77, 15, 388
13;06;00, 0.275, -0.078, 9.732, 11.000, 0.0, 74, 250, 1253, 21, 24, 77, 12, 243
13;06;02, 0.118, -0.275, 9.692, 12.000, 0.0, 74, 250, 994, 16, 24, 77, 9, 228
13;06;05, 0.235, 0.118, 10.320, 12.000, 24.0, 74, 250, 853, 14, 24, 77, 8, 233
13;06;07, 0.314, 0.314, 8.790, 12.000, 23.0, 74, 250, 851, 9, 24, 77, 8, 233
13;06;09, 0.706, 0.275, 9.692, 12.000, 23.0, 74, 250, 849, 8, 24, 77, 8, 230
13;06;12, 0.275, 0.078, 9.692, 12.000, 23.0, 74, 250, 854, 6, 24, 77, 8, 232
13;06;14, 0.314, 0.314, 9.771, 12.000, 22.0, 74, 250, 853, 4, 24, 77, 7, 230
13;06;16, 0.118, 0.628, 9.339, 11.000, 24.0, 74, 250, 889, 7, 25, 77, 8, 245
13;06;19, 0.078, 0.196, 10.595, 11.000, 25.0, 74, 250, 846, 7, 24, 77, 8, 243
13;06;21, -0.039, 1.609, 10.163, 11.000, 31.0, 74, 250, 1066, 9, 25, 77, 12, 350
13;06;23, -0.118, 0.118, 9.378, 11.000, 32.0, 74, 250, 1394, 11, 25, 78, 17, 533
13;06;26, -0.628, 1.177, 10.242, 12.000, 39.0, 74, 250, 2033, 17, 24, 78, 21, 240
13;06;28, 0.000, 0.196, 9.653, 12.000, 23.0, 74, 250, 855, 17, 24, 78, 8, 235
13;06;30, 0.863, 0.118, 9.418, 11.000, 23.0, 74, 250, 851, 14, 24, 78, 8, 233
13;06;33, 0.863, -0.392, 9.810, 12.000, 23.0, 74, 250, 848, 6, 24, 78, 7, 233
13;06;35, 0.392, -0.157, 10.399, 11.000, 24.0, 74, 250, 852, 0, 24, 78, 6, 218
13;06;37, 0.471, 0.785, 8.986, 12.000, 21.0, 74, 250, 750, 0, 24, 78, 6, 221
13;06;40, 0.275, 0.471, 10.320, 11.000, 21.0, 74, 250, 749, 0, 24, 78, 7, 220
13;06;42, 0.353, 0.589, 10.634, 12.000, 22.0, 74, 250, 752, 0, 25, 78, 6, 220
13;06;44, 0.746, 0.589, 9.810, 12.000, 21.0, 74, 250, 749, 0, 25, 78, 6, 219
13;06;47, 0.471, 0.432, 9.653, 12.000, 21.0, 74, 250, 751, 0, 25, 78, 7, 217
13;06;49, 0.353, 0.196, 9.535, 12.000, 40.0, 75, 250, 820, 0, 25, 78, 12, 354
13;06;51, 0.824, 2.708, 10.359, 11.000, 70.0, 75, 250, 1219, 8, 25, 78, 20, 731
13;06;54, 0.785, 0.353, 10.124, 12.000, 26.0, 75, 250, 870, 17, 25, 78, 11, 302
13;06;56, 0.157, 2.040, 9.575, 12.000, 77.0, 75, 250, 1346, 21, 25, 78, 19, 765
13;06;58, 0.314, 2.276, 9.810, 12.000, 58.0, 75, 250, 1956, 31, 25, 78, 28, 750
13;07;01, 0.785, 0.275, 10.163, 12.000, 0.0, 74, 250, 1790, 37, 25, 78, 10, 252
13;07;03, -0.667, -0.667, 10.909, 11.000, 0.0, 74, 250, 1307, 34, 25, 78, 13, 239
13;07;05, -2.315, -0.432, 11.026, 12.000, 0.0, 74, 250, 1151, 29, 24, 78, 12, 238
13;07;08, -1.766, 0.353, 9.418, 12.000, 81.0, 74, 250, 1086, 27, 24, 78, 13, 608
13;07;10, 1.962, 1.413, 10.556, 12.000, 80.0, 75, 250, 1338, 33, 24, 78, 18, 756
13;07;12, -0.942, 1.727, 8.633, 11.000, 61.0, 75, 250, 1606, 40, 24, 78, 22, 717
13;07;15, 0.628, 0.628, 9.771, 12.000, 19.0, 75, 250, 1772, 45, 24, 78, 21, 239
13;07;17, 0.353, 0.589, 9.339, 11.000, 32.0, 75, 250, 1698, 43, 24, 78, 21, 565
13;07;20, 0.903, 0.824, 9.692, 12.000, 33.0, 75, 250, 1762, 45, 24, 78, 22, 628
13;07;22, 1.099, -0.706, 10.595, 11.000, 0.0, 75, 250, 1755, 45, 24, 78, 19, 237
13;07;24, 0.118, 0.314, 8.672, 12.000, 0.0, 75, 250, 1600, 41, 23, 78, 17, 238
13;07;27, 0.903, -0.235, 10.987, 12.000, 0.0, 75, 250, 1447, 37, 23, 78, 15, 250
13;07;29, 1.216, 0.549, 10.438, 12.000, 63.0, 75, 250, 1436, 36, 23, 78, 18, 648
13;07;32, 0.392, 0.275, 9.496, 12.000, 0.0, 75, 250, 1547, 40, 23, 78, 16, 240
13;07;34, 0.196, -0.118, 10.869, 12.000, 21.0, 75, 250, 1414, 36, 23, 78, 16, 458
13;07;37, 0.549, 1.530, 9.457, 11.000, 61.0, 75, 250, 1518, 38, 23, 78, 20, 676
13;07;39, 0.824, -0.353, 9.928, 12.000, 9.0, 75, 250, 1562, 40, 23, 78, 17, 241
13;07;42, 1.020, 0.314, 10.438, 12.000, 32.0, 75, 250, 1477, 37, 23, 78, 17, 463
13;07;44, 0.981, -0.157, 11.183, 12.000, 10.0, 75, 250, 1429, 37, 23, 78, 16, 377
13;07;46, -0.157, 0.785, 9.888, 12.000, 32.0, 75, 250, 1422, 36, 23, 78, 15, 450
13;07;49, 1.177, 0.785, 10.909, 11.000, 36.0, 75, 250, 1401, 35, 23, 78, 16, 487
13;07;51, 1.491, 0.275, 10.242, 12.000, 40.0, 75, 250, 1503, 38, 23, 78, 17, 360
13;07;54, 0.000, 0.392, 9.457, 11.000, 0.0, 75, 250, 1394, 36, 23, 78, 15, 241
13;07;56, 0.746, -0.903, 11.340, 12.000, 0.0, 75, 250, 1198, 31, 23, 78, 9, 244
13;07;59, -0.078, 0.314, 9.849, 11.000, 23.0, 74, 250, 851, 26, 23, 78, 7, 232
13;08;01, 0.628, -0.157, 9.653, 12.000, 23.0, 74, 250, 852, 21, 23, 78, 8, 233
13;08;03, 0.785, -0.549, 10.006, 12.000, 23.0, 74, 250, 844, 11, 23, 78, 8, 233
13;08;06, 0.549, -0.275, 9.810, 12.000, 23.0, 74, 250, 851, 2, 23, 78, 7, 232
13;08;08, 0.392, 0.549, 10.006, 12.000, 21.0, 74, 250, 752, 0, 23, 78, 6, 220
13;08;10, 0.549, 0.589, 10.202, 12.000, 21.0, 74, 250, 752, 0, 23, 78, 6, 219
13;08;13, 0.157, 0.353, 10.556, 12.000, 21.0, 74, 250, 752, 0, 24, 78, 7, 219
13;08;15, 0.235, 0.314, 10.438, 12.000, 21.0, 74, 250, 751, 0, 24, 78, 6, 220
13;08;17, 0.589, 0.589, 9.888, 12.000, 21.0, 74, 250, 751, 0, 24, 78, 6, 219
13;08;20, 0.353, 0.392, 10.673, 12.000, 21.0, 74, 250, 753, 0, 24, 78, 7, 219
13;08;22, 0.432, 0.432, 9.967, 12.000, 21.0, 74, 250, 751, 0, 24, 78, 6, 218
13;08;24, 0.471, 0.785, 9.300, 12.000, 22.0, 74, 250, 749, 0, 24, 78, 6, 221
13;08;27, 0.392, 0.549, 9.849, 12.000, 21.0, 74, 250, 752, 0, 25, 78, 7, 220
13;08;29, 0.432, 0.471, 10.477, 12.000, 21.0, 74, 250, 750, 0, 25, 78, 7, 229
13;08;31, 0.235, 1.805, 10.438, 11.000, 58.0, 74, 250, 1427, 3, 25, 78, 16, 641
13;08;34, -0.078, 0.235, 8.751, 12.000, 0.0, 74, 250, 1912, 19, 25, 78, 11, 244
13;08;36, -0.235, 2.590, 9.261, 12.000, 76.0, 74, 250, 1182, 19, 25, 78, 17, 737
