Timestamp [HH;MM;SS], Xacc [m/s^2], Yacc [m/s^2], Zacc [m/s^2], Tvar [C], Engine load [%], Coolant temp [C], Intake pressure [kPa], Engine speed [RPM], Vehicle speed [km/h], Intake air temp [C], Distance with MIL [km], MAF [g/s], Fuel pressure [kPa]
07;01;06, 1.570, 0.000, 8.476, -4.000, 23.0, 74, 250, 1533, 54, 20, 67, 17, 274
07;01;08, 0.432, -0.235, 10.673, -4.000, 7.0, 74, 250, 1465, 52, 20, 67, 15, 337
07;01;11, -0.510, 1.570, 9.104, -4.000, 30.0, 74, 250, 1441, 50, 20, 67, 17, 459
07;01;13, -0.078, 0.667, 9.457, -4.000, 14.0, 74, 250, 1418, 50, 20, 67, 16, 279
07;01;15, 0.746, 0.118, 9.496, -4.000, 13.0, 74, 250, 1386, 49, 20, 67, 15, 266
07;01;18, 0.706, 0.353, 9.378, -4.000, 0.0, 74, 250, 1318, 46, 20, 67, 15, 239
07;01;20, 0.824, -0.589, 11.105, -4.000, 0.0, 74, 250, 1153, 41, 20, 67, 10, 235
07;01;22, 0.157, -0.235, 10.556, -4.000, 24.0, 74, 250, 850, 34, 20, 67, 7, 233
07;01;25, 0.746, -0.903, 9.614, -4.000, 23.0, 74, 250, 845, 29, 20, 67, 7, 234
07;01;27, 0.000, -0.039, 10.163, -4.000, 23.0, 74, 250, 916, 19, 21, 67, 8, 253
07;01;29, 0.706, -0.118, 10.124, -4.000, 22.0, 74, 250, 888, 17, 21, 67, 7, 231
07;01;32, 1.216, 0.000, 8.868, -4.000, 24.0, 74, 250, 851, 9, 21, 67, 8, 233
07;01;34, 0.942, -0.392, 9.418, -4.000, 24.0, 74, 250, 847, 2, 21, 67, 8, 234
07;01;37, 0.706, 0.353, 10.124, -4.000, 24.0, 74, 250, 844, 0, 21, 67, 11, 377
07;01;39, 0.000, 2.119, 10.045, -4.000, 55.0, 74, 250, 1618, 6, 21, 67, 20, 714
07;01;41, 1.530, 2.237, 10.202, -4.000, 73.0, 74, 250, 2829, 23, 21, 67, 59, 750
07;01;44, 0.118, -0.078, 9.457, -4.000, 25.0, 74, 250, 974, 30, 21, 67, 13, 420
07;01;46, 0.039, 1.334, 10.202, -4.000, 76.0, 74, 250, 1348, 34, 21, 67, 17, 512
07;01;48, 0.235, 1.648, 9.339, -4.000, 31.0, 74, 250, 1475, 37, 21, 67, 17, 512
07;01;51, 2.158, 0.353, 9.418, -4.000, 67.0, 74, 250, 1574, 40, 21, 68, 21, 812
07;01;53, 1.177, 0.196, 9.810, -4.000, 0.0, 75, 250, 1683, 44, 21, 68, 19, 242
07;01;55, 0.863, -0.628, 8.594, -4.000, 0.0, 75, 250, 1342, 34, 21, 68, 14, 236
07;01;58, -1.609, -0.275, 8.751, -4.000, 3.0, 75, 250, 1213, 31, 21, 68, 7, 246
07;02;00, 1.216, -2.394, 9.810, -4.000, 23.0, 75, 250, 855, 6, 21, 68, 8, 234
07;02;02, 0.706, 0.432, 9.771, -4.000, 21.0, 75, 250, 751, 0, 21, 68, 6, 218
07;02;05, 0.746, 0.471, 9.143, -4.000, 21.0, 75, 250, 747, 0, 21, 68, 6, 218
07;02;07, 0.667, 0.589, 9.732, -4.000, 21.0, 75, 250, 749, 0, 21, 68, 6, 219
07;02;10, 0.628, 0.353, 10.634, -4.000, 21.0, 75, 250, 748, 0, 21, 68, 6, 219
07;02;12, 0.667, 0.432, 9.418, -4.000, 21.0, 75, 250, 748, 0, 21, 68, 6, 220
07;02;14, 0.706, 0.432, 10.006, -4.000, 21.0, 75, 250, 751, 0, 21, 68, 6, 219
07;02;17, 1.059, -0.157, 8.751, -4.000, 21.0, 75, 250, 752, 0, 21, 68, 7, 222
07;02;19, 0.706, 0.549, 10.320, -4.000, 21.0, 75, 250, 752, 0, 21, 68, 7, 220
07;02;21, 0.628, 0.275, 10.791, -4.000, 21.0, 75, 250, 750, 0, 21, 68, 6, 219
07;02;24, 0.863, 0.392, 9.810, -4.000, 21.0, 75, 250, 750, 0, 21, 68, 7, 219
07;02;26, 0.746, 0.746, 10.516, -4.000, 46.0, 74, 250, 1671, 0, 22, 68, 25, 642
07;02;28, 0.510, 1.177, 10.359, -4.000, 61.0, 74, 250, 1834, 14, 22, 68, 24, 232
07;02;31, -0.903, 2.119, 9.339, -4.000, 67.0, 74, 250, 1092, 18, 22, 68, 15, 607
07;02;33, -0.314, 0.628, 9.575, -4.000, 28.0, 73, 250, 1557, 25, 22, 68, 18, 494
07;02;35, 2.511, 0.432, 10.516, -4.000, 65.0, 73, 250, 1691, 27, 22, 68, 25, 904
07;02;38, 0.824, 4.277, 9.457, -4.000, 100.0, 73, 250, 2439, 39, 22, 68, 50, 1144
07;02;40, -0.235, 2.197, 9.457, -4.000, 100.0, 73, 250, 3401, 54, 21, 68, 67, 1511
07;02;42, 1.570, 0.118, 9.653, -4.000, 15.0, 73, 250, 1468, 61, 21, 68, 20, 479
07;02;45, 1.177, -0.196, 10.830, -4.000, 75.0, 74, 250, 1799, 62, 21, 68, 26, 910
07;02;47, 0.667, 0.157, 9.692, -4.000, 80.0, 74, 250, 1915, 67, 21, 68, 30, 938
07;02;49, 0.353, 0.314, 9.104, -4.000, 36.0, 75, 250, 991, 69, 21, 68, 18, 466
07;02;52, -0.118, 1.648, 8.829, -4.000, 75.0, 76, 250, 1591, 69, 21, 68, 21, 799
07;02;54, -0.157, 0.942, 8.162, -4.000, 80.0, 76, 250, 1640, 72, 21, 68, 22, 836
07;02;57, -0.314, 2.080, 10.516, -4.000, 77.0, 76, 250, 1650, 72, 21, 68, 22, 821
07;02;59, 0.667, 0.471, 10.399, -4.000, 78.0, 76, 250, 1628, 72, 21, 68, 21, 814
07;03;01, 2.040, -0.196, 8.397, -4.000, 80.0, 76, 250, 1617, 71, 21, 68, 21, 807
07;03;04, 0.471, -0.510, 11.850, -4.000, 68.0, 76, 250, 1561, 69, 21, 68, 20, 780
07;03;06, 0.628, 1.373, 8.280, -4.000, 77.0, 76, 250, 1600, 70, 21, 68, 22, 821
07;03;08, 0.275, 0.824, 7.024, -4.000, 76.0, 76, 250, 1670, 73, 20, 68, 23, 843
07;03;11, -0.471, 1.844, 8.554, -4.000, 72.0, 75, 250, 1749, 77, 20, 68, 23, 461
07;03;13, 1.491, -0.510, 10.516, -4.000, 0.0, 75, 250, 1755, 77, 20, 68, 18, 237
07;03;15, -1.805, -0.118, 9.457, -4.000, 0.0, 75, 250, 1693, 75, 20, 68, 17, 239
07;03;18, -0.392, -0.628, 10.281, -4.000, 0.0, 75, 250, 1635, 73, 20, 68, 18, 239
07;03;20, -0.667, -0.118, 8.554, -4.000, 0.0, 75, 250, 1587, 69, 20, 68, 17, 236
07;03;22, 2.865, -1.884, 8.790, -4.000, 0.0, 75, 250, 1452, 65, 20, 69, 15, 240
07;03;25, -0.589, 0.981, 8.829, -4.000, 0.0, 75, 250, 1351, 60, 20, 69, 14, 239
07;03;27, 1.256, -3.335, 10.713, -4.000, 0.0, 75, 250, 1086, 50, 20, 69, 9, 238
07;03;30, 0.903, -2.511, 10.673, -4.000, 24.0, 75, 250, 846, 27, 21, 69, 8, 232
07;03;32, -0.039, -1.570, 9.653, -4.000, 23.0, 75, 250, 862, 12, 21, 69, 8, 235
07;03;34, 0.471, 0.039, 9.967, -4.000, 23.0, 74, 250, 852, 2, 21, 69, 7, 233
07;03;37, 0.392, 0.392, 9.261, -4.000, 22.0, 74, 250, 761, 0, 21, 69, 6, 220
07;03;39, 0.746, 0.314, 9.849, -4.000, 21.0, 74, 250, 750, 0, 21, 69, 6, 219
07;03;42, 0.432, 0.196, 10.516, -4.000, 21.0, 74, 250, 749, 0, 21, 69, 6, 219
07;03;44, 0.589, 0.471, 10.045, -4.000, 21.0, 74, 250, 749, 0, 21, 69, 10, 327
07;03;47, 0.471, 2.119, 9.928, -4.000, 61.0, 74, 250, 1442, 5, 21, 69, 19, 762
07;03;49, 0.118, 0.589, 10.281, -4.000, 0.0, 74, 250, 1306, 20, 22, 69, 10, 299
07;03;52, 0.118, 1.962, 11.968, -4.000, 73.0, 74, 250, 1565, 25, 22, 69, 24, 866
07;03;54, 1.923, 0.314, 10.320, -4.000, 4.0, 74, 250, 1256, 34, 22, 69, 9, 253
07;03;57, -0.471, 2.158, 8.947, -4.000, 67.0, 74, 250, 1420, 35, 22, 69, 19, 748
07;03;59, 0.039, 0.432, 9.732, -4.000, 0.0, 74, 250, 1636, 41, 21, 69, 18, 236
07;04;01, -0.039, 0.118, 10.438, -4.000, 0.0, 74, 250, 1493, 38, 21, 69, 16, 240
07;04;04, 0.039, 0.314, 11.026, -4.000, 0.0, 74, 250, 1362, 35, 21, 69, 13, 239
07;04;06, 1.805, -1.727, 10.948, -4.000, 24.0, 75, 250, 855, 28, 21, 69, 8, 236
07;04;09, 0.706, -1.216, 9.967, -4.000, 23.0, 75, 250, 852, 12, 21, 69, 8, 232
07;04;11, 0.353, 0.118, 9.732, -4.000, 23.0, 75, 250, 857, 4, 21, 69, 7, 233
07;04;14, 0.589, -0.353, 10.006, -4.000, 23.0, 75, 250, 850, 3, 21, 69, 8, 230
07;04;16, 0.706, 0.314, 9.261, -4.000, 27.0, 75, 250, 834, 0, 22, 69, 11, 367
07;04;18, 1.138, 2.708, 11.144, -4.000, 66.0, 75, 250, 1208, 9, 22, 69, 19, 730
07;04;21, 1.334, 0.510, 10.202, -4.000, 0.0, 75, 250, 1558, 20, 22, 69, 10, 247
07;04;23, 0.235, 1.923, 9.888, -4.000, 60.0, 75, 250, 1211, 19, 22, 69, 16, 674
07;04;25, 0.196, 1.609, 9.221, -4.000, 71.0, 75, 250, 1797, 29, 22, 69, 25, 407
07;04;28, 0.471, 1.138, 8.476, -4.000, 0.0, 75, 250, 1729, 29, 22, 69, 19, 239
07;04;30, 2.747, -0.824, 9.888, -4.000, 0.0, 74, 250, 1186, 20, 22, 69, 12, 236
07;04;32, 2.590, 1.373, 8.358, -4.000, 80.0, 74, 250, 1181, 18, 22, 69, 16, 722
07;04;35, 0.628, 1.256, 10.006, -4.000, 76.0, 74, 250, 1852, 29, 22, 69, 30, 310
07;04;37, 0.118, -0.039, 9.928, -4.000, 17.0, 74, 250, 900, 34, 22, 69, 14, 386
07;04;39, -0.235, 1.138, 7.338, -4.000, 60.0, 74, 250, 1386, 35, 22, 69, 17, 587
07;04;42, 2.276, 0.667, 9.339, -4.000, 54.0, 74, 250, 1523, 38, 22, 69, 19, 599
07;04;44, 1.020, 0.432, 11.105, -4.000, 43.0, 74, 250, 1650, 41, 21, 69, 18, 252
07;04;47, 0.196, 0.196, 10.006, -4.000, 29.0, 74, 250, 1578, 40, 21, 69, 18, 475
07;04;49, 1.295, 0.275, 11.968, -4.000, 28.0, 75, 250, 1561, 40, 21, 69, 18, 378
07;04;51, 0.981, 0.196, 9.418, -4.000, 0.0, 75, 250, 1466, 37, 21, 69, 15, 239
07;04;54, 0.275, -0.392, 9.535, -4.000, 14.0, 75, 250, 1305, 33, 21, 69, 13, 378
07;04;56, 1.138, -0.118, 9.771, -4.000, 12.0, 75, 250, 1281, 31, 21, 69, 12, 249
07;04;58, -2.119, -0.196, 9.614, -4.000, 17.0, 75, 250, 985, 25, 21, 69, 10, 267
07;05;01, -4.042, 0.235, 9.143, -4.000, 78.0, 75, 250, 1006, 25, 21, 69, 11, 531
07;05;03, 0.353, 1.413, 11.733, -4.000, 83.0, 75, 250, 1250, 31, 21, 69, 17, 740
07;05;06, 2.786, 0.039, 10.673, -4.000, 47.0, 75, 250, 1489, 37, 21, 69, 18, 553
07;05;08, 1.020, 0.314, 9.810, -4.000, 0.0, 75, 250, 1513, 38, 21, 69, 16, 241
07;05;10, -0.078, 0.706, 9.221, -4.000, 0.0, 75, 250, 1378, 35, 21, 69, 15, 233
07;05;13, 1.177, -0.785, 9.575, -4.000, 27.0, 75, 250, 859, 28, 21, 69, 8, 239
07;05;15, 3.846, -0.078, 9.849, -4.000, 23.0, 75, 250, 853, 17, 21, 69, 8, 235
07;05;17, 0.392, 0.196, 10.438, -4.000, 23.0, 75, 250, 855, 15, 21, 69, 8, 230
07;05;20, 0.275, 0.314, 9.221, -4.000, 35.0, 75, 250, 844, 14, 21, 69, 8, 278
07;05;22, 1.099, 1.844, 10.634, -4.000, 38.0, 75, 250, 998, 16, 21, 69, 12, 358
07;05;25, 0.432, 1.256, 10.045, -4.000, 39.0, 75, 250, 1254, 20, 21, 69, 15, 415
07;05;27, 0.589, 0.981, 8.868, -4.000, 16.0, 75, 250, 1259, 20, 21, 69, 13, 293
07;05;29, 0.746, 0.314, 11.144, -4.000, 17.0, 75, 250, 1171, 19, 21, 69, 13, 345
07;05;32, 0.942, -0.785, 12.243, -4.000, 23.0, 74, 250, 850, 17, 21, 69, 8, 233
07;05;34, 0.000, -0.510, 10.477, -4.000, 24.0, 74, 250, 852, 11, 21, 69, 8, 231
07;05;36, 0.510, 0.235, 9.496, -4.000, 24.0, 74, 250, 854, 2, 21, 69, 8, 232
07;05;39, 0.746, 0.785, 9.888, -4.000, 69.0, 74, 250, 738, 0, 21, 69, 21, 487
07;05;41, -0.392, 2.001, 8.947, -4.000, 69.0, 74, 250, 1132, 9, 21, 69, 17, 557
07;05;44, 1.138, 0.000, 9.614, -4.000, 8.0, 74, 250, 1535, 13, 22, 69, 16, 291
07;05;46, 0.746, 1.413, 11.066, -4.000, 34.0, 74, 250, 1365, 12, 22, 69, 20, 655
07;05;48, 1.216, 0.746, 10.320, -4.000, 26.0, 74, 250, 861, 16, 22, 69, 9, 232
07;05;51, 0.118, 1.805, 10.045, -4.000, 57.0, 74, 250, 884, 15, 22, 69, 10, 365
07;05;53, 1.099, 0.275, 9.457, -4.000, 0.0, 74, 250, 1062, 18, 22, 69, 10, 230
07;05;55, 1.099, 1.334, 10.281, -4.000, 52.0, 74, 250, 833, 14, 22, 70, 9, 314
07;05;58, 0.078, 1.413, 9.575, -4.000, 34.0, 74, 250, 1147, 18, 22, 70, 12, 244
07;06;00, 0.746, -1.256, 9.575, -4.000, 26.0, 74, 250, 855, 16, 22, 70, 9, 235
07;06;02, 1.059, -0.706, 10.713, -4.000, 25.0, 74, 250, 848, 3, 22, 70, 8, 234
07;06;05, -0.942, 1.138, 10.320, -4.000, 68.0, 75, 250, 1035, 7, 22, 70, 15, 505
07;06;07, -0.785, -0.353, 10.163, -4.000, 3.0, 75, 250, 1686, 15, 22, 70, 11, 255
07;06;10, 0.863, 0.353, 9.849, -4.000, 23.0, 75, 250, 852, 12, 22, 70, 8, 233
07;06;12, -0.392, -0.039, 11.223, -4.000, 37.0, 75, 250, 957, 7, 22, 70, 11, 407
07;06;14, -0.942, 0.196, 11.105, -4.000, 12.0, 75, 250, 1632, 13, 22, 70, 10, 247
07;06;17, 0.628, 0.275, 9.339, -4.000, 23.0, 75, 250, 853, 12, 22, 70, 8, 232
07;06;19, 0.314, 0.118, 10.516, -4.000, 23.0, 75, 250, 850, 9, 22, 70, 8, 231
07;06;21, 1.884, 0.314, 9.300, -4.000, 24.0, 75, 250, 848, 8, 22, 70, 8, 238
07;06;24, 1.727, 0.981, 9.261, -4.000, 31.0, 75, 250, 901, 7, 22, 70, 8, 245
07;06;26, 0.981, -0.118, 9.535, -4.000, 23.0, 75, 250, 854, 4, 22, 70, 7, 232
07;06;29, 0.628, 0.667, 10.281, -4.000, 21.0, 75, 250, 757, 0, 22, 70, 7, 220
07;06;31, 0.432, 2.119, 9.418, -4.000, 44.0, 75, 250, 1567, 1, 22, 70, 14, 453
07;06;33, 0.039, 2.001, 10.006, -4.000, 41.0, 75, 250, 1620, 13, 23, 70, 18, 261
07;06;36, 1.020, -0.510, 10.006, -4.000, 0.0, 75, 250, 1209, 11, 23, 70, 10, 236
07;06;38, 1.256, 0.942, 9.457, -4.000, 30.0, 75, 250, 837, 7, 23, 70, 8, 243
07;06;40, 1.687, 1.295, 10.477, -4.000, 36.0, 75, 250, 935, 8, 23, 70, 10, 328
07;06;43, 1.256, -0.275, 10.477, -4.000, 14.0, 74, 250, 1181, 10, 23, 70, 11, 261
07;06;45, 0.746, 0.589, 10.163, -4.000, 21.0, 74, 250, 871, 7, 23, 70, 8, 232
07;06;48, 0.746, -0.471, 10.281, -4.000, 24.0, 74, 250, 851, 2, 23, 70, 7, 237
07;06;50, 0.942, 0.942, 10.085, -4.000, 30.0, 74, 250, 822, 0, 23, 70, 10, 275
07;06;52, 1.177, 2.001, 9.418, -4.000, 46.0, 75, 250, 819, 3, 23, 70, 7, 293
07;06;55, 0.353, 0.314, 9.692, -4.000, 24.0, 75, 250, 846, 8, 23, 70, 7, 234
07;06;57, 0.196, 0.746, 9.810, -4.000, 34.0, 75, 250, 825, 6, 23, 70, 8, 243
07;07;00, -0.039, 0.314, 9.967, -4.000, 27.0, 75, 250, 953, 8, 23, 70, 9, 272
07;07;02, 0.942, 0.746, 9.888, -4.000, 23.0, 75, 250, 910, 8, 23, 70, 8, 238
07;07;04, 0.510, 0.275, 10.006, -4.000, 23.0, 75, 250, 858, 4, 24, 70, 8, 231
07;07;07, 1.138, 2.040, 10.006, -4.000, 63.0, 75, 250, 798, 6, 24, 70, 12, 433
07;07;09, 1.766, 0.314, 10.477, -4.000, 27.0, 75, 250, 835, 11, 24, 70, 9, 242
07;07;11, -0.078, -0.078, 9.928, -4.000, 22.0, 75, 250, 883, 8, 24, 70, 8, 238
07;07;14, 1.138, 0.746, 9.182, -4.000, 27.0, 75, 250, 860, 7, 24, 70, 8, 242
07;07;16, 1.059, -0.275, 9.575, -4.000, 23.0, 75, 250, 852, 5, 24, 70, 7, 234
