Timestamp [HH;MM;SS], Xacc [m/s^2], Yacc [m/s^2], Zacc [m/s^2], Tvar [C], Engine load [%], Coolant temp [C], Intake pressure [kPa], Engine speed [RPM], Vehicle speed [km/h], Intake air temp [C], Distance with MIL [km], MAF [g/s], Fuel pressure [kPa]
09;56;17, 0.549, -0.196, 10.869, 64.000, 21.0, 75, 250, 750, 0, 34, 54, 6, 218
09;56;19, 0.746, 0.039, 9.653, 65.000, 20.0, 75, 250, 747, 0, 34, 54, 6, 222
09;56;21, 0.628, 0.157, 9.653, 64.000, 20.0, 75, 250, 750, 0, 34, 54, 6, 219
09;56;24, 1.059, 0.078, 9.418, 65.000, 21.0, 75, 250, 749, 0, 34, 54, 6, 219
09;56;26, 0.314, 0.157, 9.496, 64.000, 21.0, 75, 250, 751, 0, 34, 54, 7, 218
09;56;29, 0.353, -0.275, 10.281, 65.000, 21.0, 75, 250, 749, 0, 34, 54, 6, 218
09;56;31, 0.549, -0.039, 10.673, 64.000, 21.0, 75, 250, 747, 0, 34, 54, 6, 218
09;56;34, 0.510, 0.196, 9.457, 64.000, 20.0, 75, 250, 750, 0, 35, 54, 6, 219
09;56;36, 0.549, -0.235, 10.516, 64.000, 21.0, 75, 250, 752, 0, 35, 54, 7, 216
09;56;38, 0.392, 0.275, 10.006, 66.000, 21.0, 75, 250, 749, 0, 35, 54, 6, 216
09;56;41, 0.824, -0.039, 9.653, 64.000, 21.0, 75, 250, 750, 0, 35, 54, 6, 223
09;56;43, 0.706, 0.235, 9.614, 65.000, 20.0, 75, 250, 752, 0, 35, 54, 7, 222
09;56;45, 0.392, 0.314, 9.967, 64.000, 21.0, 75, 250, 752, 0, 35, 54, 6, 223
09;56;48, 0.275, 0.078, 9.182, 66.000, 21.0, 75, 250, 752, 0, 35, 54, 6, 220
09;56;50, 0.510, 0.157, 10.006, 65.000, 20.0, 75, 250, 747, 0, 35, 54, 6, 217
09;56;52, 0.628, 0.118, 10.006, 65.000, 21.0, 75, 250, 747, 0, 35, 54, 7, 219
09;56;55, 0.667, 0.118, 9.339, 64.000, 21.0, 75, 250, 751, 0, 35, 54, 6, 218
09;56;57, 0.628, 0.078, 9.300, 65.000, 21.0, 75, 250, 749, 0, 35, 54, 6, 217
09;56;59, 0.706, 0.078, 9.535, 64.000, 20.0, 75, 250, 745, 0, 35, 54, 6, 221
09;57;02, 0.432, 0.314, 9.418, 64.000, 20.0, 75, 250, 750, 0, 36, 54, 6, 221
09;57;04, 0.746, -0.118, 9.653, 64.000, 20.0, 75, 250, 748, 0, 36, 54, 6, 217
09;57;06, 0.824, -0.078, 9.378, 64.000, 21.0, 75, 250, 749, 0, 36, 54, 6, 218
09;57;09, 0.392, 0.118, 10.438, 64.000, 21.0, 75, 250, 750, 0, 36, 54, 7, 219
09;57;11, 0.314, -0.039, 10.516, 65.000, 21.0, 75, 250, 749, 0, 36, 54, 6, 221
09;57;13, 0.432, 0.118, 9.457, 65.000, 21.0, 75, 250, 750, 0, 36, 54, 6, 217
09;57;16, 0.746, 0.196, 9.496, 66.000, 20.0, 75, 250, 752, 0, 36, 54, 6, 218
09;57;18, 0.235, -0.275, 10.399, 65.000, 20.0, 75, 250, 753, 0, 36, 54, 7, 218
09;57;20, 0.471, -0.196, 10.163, 65.000, 21.0, 75, 250, 750, 0, 36, 54, 6, 220
09;57;23, 0.628, 0.275, 9.614, 64.000, 21.0, 75, 250, 752, 0, 36, 54, 6, 218
09;57;25, -0.157, 1.609, 10.006, 64.000, 56.0, 76, 250, 1575, 2, 36, 54, 19, 669
09;57;27, 1.570, 0.078, 10.202, 64.000, 0.0, 76, 250, 1859, 19, 36, 54, 11, 245
09;57;30, 0.863, 2.354, 8.829, 65.000, 79.0, 76, 250, 1237, 19, 36, 54, 17, 702
09;57;32, 3.767, 1.020, 10.791, 65.000, 72.0, 76, 250, 1774, 28, 36, 54, 26, 938
09;57;35, 0.589, 1.884, 8.790, 65.000, 100.0, 76, 250, 2652, 41, 36, 54, 54, 1208
09;57;37, 1.020, 0.275, 9.104, 65.000, 20.0, 76, 250, 1352, 47, 36, 54, 15, 566
09;57;39, -0.039, 1.216, 10.752, 65.000, 78.0, 76, 250, 1373, 48, 36, 54, 17, 749
09;57;42, 1.962, 1.334, 10.634, 65.000, 78.0, 77, 250, 1411, 49, 35, 54, 17, 737
09;57;44, 2.433, 1.020, 9.104, 65.000, 79.0, 77, 250, 1426, 50, 35, 54, 17, 734
09;57;46, 0.628, 2.629, 6.161, 64.000, 74.0, 78, 250, 1473, 51, 35, 54, 18, 749
09;57;49, 0.667, 1.059, 12.518, 65.000, 72.0, 78, 250, 1554, 54, 35, 54, 19, 710
09;57;51, 0.392, 0.392, 8.986, 65.000, 7.0, 78, 250, 1599, 56, 35, 54, 18, 444
09;57;53, 0.746, 0.392, 8.437, 64.000, 38.0, 79, 250, 1636, 57, 35, 54, 20, 557
09;57;56, 2.629, -0.157, 9.810, 65.000, 0.0, 79, 250, 1687, 59, 35, 54, 18, 253
09;57;58, 1.727, -0.667, 9.300, 65.000, 29.0, 79, 250, 1751, 61, 35, 54, 21, 665
09;58;00, 2.354, 0.157, 10.595, 65.000, 1.0, 78, 250, 1843, 66, 35, 54, 20, 238
09;58;03, 1.766, -0.235, 9.339, 64.000, 0.0, 78, 250, 1826, 64, 34, 54, 19, 240
09;58;05, 1.530, -0.903, 9.732, 66.000, 0.0, 78, 250, 1742, 61, 34, 54, 19, 242
09;58;07, 1.373, 0.432, 9.064, 64.000, 30.0, 78, 250, 1681, 58, 34, 54, 19, 664
09;58;10, 0.000, -0.667, 10.477, 65.000, 0.0, 77, 250, 1708, 60, 34, 54, 18, 238
09;58;12, 0.432, -0.078, 10.595, 66.000, 0.0, 77, 250, 1608, 57, 34, 54, 16, 245
09;58;14, 0.471, -1.648, 10.830, 64.000, 0.0, 77, 250, 1314, 47, 34, 54, 8, 246
09;58;17, 0.353, -1.413, 10.634, 64.000, 19.0, 76, 250, 855, 36, 34, 54, 7, 227
09;58;19, 0.589, -0.667, 9.261, 65.000, 23.0, 76, 250, 851, 23, 35, 54, 8, 231
09;58;21, 0.667, -1.766, 10.124, 64.000, 22.0, 76, 250, 853, 14, 35, 54, 7, 234
09;58;24, 0.589, -0.235, 10.791, 64.000, 23.0, 76, 250, 851, 3, 35, 54, 7, 233
09;58;26, 0.392, 0.078, 10.320, 64.000, 22.0, 76, 250, 850, 1, 35, 54, 7, 232
09;58;28, 0.314, 0.353, 10.320, 64.000, 20.0, 76, 250, 749, 0, 35, 54, 7, 219
09;58;31, 0.471, 0.157, 10.281, 65.000, 20.0, 76, 250, 748, 0, 35, 54, 6, 221
09;58;33, 0.628, 0.471, 9.849, 64.000, 20.0, 76, 250, 749, 0, 35, 54, 6, 221
09;58;35, 0.667, 0.275, 9.339, 64.000, 20.0, 76, 250, 747, 0, 35, 54, 6, 219
09;58;38, 0.510, 0.275, 10.477, 65.000, 20.0, 76, 250, 749, 0, 35, 54, 6, 220
09;58;40, 0.628, 0.235, 10.163, 64.000, 20.0, 76, 250, 750, 0, 35, 54, 7, 216
09;58;42, 0.510, 0.235, 9.614, 64.000, 34.0, 76, 250, 741, 0, 36, 54, 10, 312
09;58;45, -0.039, 2.119, 9.692, 64.000, 58.0, 76, 250, 1445, 5, 36, 54, 17, 626
09;58;47, 1.256, 0.667, 9.378, 65.000, 0.0, 76, 250, 1358, 18, 36, 55, 8, 241
09;58;49, 1.177, 1.177, 10.202, 66.000, 76.0, 76, 250, 1282, 20, 36, 55, 17, 716
09;58;52, 0.942, 1.766, 9.928, 65.000, 79.0, 76, 250, 1938, 31, 36, 55, 26, 242
09;58;54, 0.628, -0.275, 11.105, 63.000, 30.0, 75, 250, 1447, 34, 36, 55, 15, 614
09;58;56, -2.080, -0.157, 10.869, 64.000, 71.0, 76, 250, 1556, 39, 36, 55, 21, 787
09;58;59, -2.197, 1.413, 9.143, 64.000, 73.0, 76, 250, 1855, 47, 36, 55, 27, 934
09;59;01, 1.491, 0.392, 11.733, 64.000, 0.0, 76, 250, 2090, 53, 36, 55, 23, 241
09;59;03, 1.295, -2.472, 10.595, 64.000, 0.0, 76, 250, 1793, 46, 35, 55, 19, 240
09;59;06, 0.510, -2.040, 9.378, 65.000, 0.0, 76, 250, 1312, 34, 35, 55, 13, 238
09;59;08, -1.766, 0.942, 8.554, 64.000, 77.0, 77, 250, 1232, 31, 35, 55, 14, 649
09;59;10, 1.059, 1.452, 10.909, 65.000, 69.0, 77, 250, 1507, 38, 35, 55, 20, 779
09;59;13, 1.295, 0.392, 10.830, 65.000, 53.0, 77, 250, 1762, 45, 35, 55, 23, 733
09;59;15, 0.785, 0.628, 10.045, 65.000, 30.0, 78, 250, 875, 48, 35, 55, 15, 400
09;59;17, -0.118, 0.942, 9.771, 64.000, 34.0, 78, 250, 1405, 49, 35, 55, 16, 471
09;59;20, 1.413, 0.078, 10.595, 65.000, 20.0, 78, 250, 1450, 51, 35, 55, 16, 558
09;59;22, 0.314, 0.157, 9.143, 64.000, 0.0, 78, 250, 1488, 53, 35, 55, 16, 239
09;59;24, 1.059, 0.118, 10.438, 65.000, 0.0, 78, 250, 1462, 51, 35, 55, 15, 239
09;59;27, 0.353, -0.667, 9.928, 64.000, 0.0, 77, 250, 1400, 49, 35, 55, 15, 239
09;59;29, -0.549, 0.275, 9.575, 64.000, 11.0, 77, 250, 1338, 47, 35, 55, 13, 352
09;59;32, -0.432, 0.000, 9.064, 64.000, 0.0, 77, 250, 1298, 45, 35, 55, 14, 239
09;59;34, -0.157, -0.039, 9.771, 64.000, 0.0, 77, 250, 1235, 43, 35, 55, 12, 242
09;59;36, 0.824, -0.942, 9.732, 64.000, 1.0, 77, 250, 1237, 42, 35, 55, 7, 236
09;59;38, 0.785, -3.728, 10.085, 64.000, 18.0, 77, 250, 850, 17, 35, 55, 8, 226
09;59;41, 0.667, 0.432, 9.143, 65.000, 18.0, 77, 250, 750, 0, 35, 55, 6, 217
09;59;43, 0.863, 0.275, 9.575, 64.000, 20.0, 76, 250, 744, 0, 35, 55, 6, 217
09;59;45, 0.667, 0.314, 9.064, 65.000, 20.0, 76, 250, 753, 0, 35, 55, 6, 217
09;59;48, 0.824, 0.078, 9.771, 66.000, 20.0, 76, 250, 751, 0, 35, 55, 6, 220
09;59;50, 0.628, 0.039, 9.457, 64.000, 20.0, 76, 250, 748, 0, 35, 55, 6, 219
09;59;53, 0.785, 0.235, 9.339, 64.000, 21.0, 76, 250, 750, 0, 35, 55, 6, 219
09;59;55, 0.863, 0.275, 9.496, 64.000, 20.0, 76, 250, 751, 0, 35, 55, 6, 218
09;59;57, 0.510, 0.078, 10.085, 64.000, 20.0, 76, 250, 750, 0, 36, 55, 7, 218
10;00;00, 0.706, 0.235, 9.261, 64.000, 20.0, 76, 250, 751, 0, 36, 55, 6, 217
10;00;02, 0.863, 0.275, 10.045, 65.000, 20.0, 76, 250, 748, 0, 36, 55, 6, 221
10;00;05, 0.746, 0.235, 9.967, 65.000, 20.0, 76, 250, 748, 0, 36, 55, 6, 219
10;00;07, 0.824, 0.392, 9.496, 64.000, 20.0, 76, 250, 751, 0, 36, 55, 6, 222
10;00;10, 0.432, -0.039, 10.477, 64.000, 20.0, 76, 250, 748, 0, 36, 55, 6, 219
10;00;12, 0.824, 0.235, 9.614, 64.000, 21.0, 76, 250, 750, 0, 36, 55, 6, 217
10;00;15, 0.549, 0.235, 10.477, 65.000, 21.0, 76, 250, 751, 0, 36, 55, 6, 218
10;00;17, 0.746, 0.392, 9.457, 64.000, 21.0, 76, 250, 751, 0, 36, 55, 6, 221
10;00;20, 0.785, 0.157, 10.556, 64.000, 21.0, 76, 250, 749, 0, 37, 55, 6, 221
10;00;22, 1.059, 0.275, 9.888, 65.000, 20.0, 76, 250, 750, 0, 37, 55, 6, 220
10;00;24, 0.706, 0.275, 9.221, 64.000, 20.0, 76, 250, 749, 0, 37, 55, 7, 220
10;00;27, 0.824, 0.275, 9.614, 64.000, 19.0, 77, 250, 750, 0, 37, 55, 7, 221
10;00;29, 1.020, 2.119, 9.535, 64.000, 45.0, 77, 250, 1916, 1, 37, 55, 17, 620
10;00;32, 0.667, 0.628, 8.947, 64.000, 0.0, 77, 250, 1834, 19, 37, 55, 11, 248
10;00;34, 0.903, 1.452, 8.594, 64.000, 72.0, 77, 250, 1353, 21, 37, 55, 19, 737
10;00;36, 1.177, 0.000, 10.359, 64.000, 0.0, 77, 250, 1749, 33, 37, 55, 10, 244
10;00;39, 1.059, 0.589, 9.771, 65.000, 0.0, 77, 250, 1263, 32, 37, 55, 12, 238
10;00;41, 0.863, -0.039, 9.457, 65.000, 0.0, 77, 250, 1162, 30, 37, 55, 11, 239
10;00;43, 1.452, 0.000, 9.653, 65.000, 7.0, 78, 250, 1138, 29, 37, 55, 11, 241
10;00;46, 0.981, -0.235, 10.791, 64.000, 0.0, 78, 250, 1057, 27, 37, 55, 11, 237
10;00;48, 1.216, 0.275, 10.320, 64.000, 30.0, 78, 250, 995, 25, 37, 55, 10, 331
10;00;50, 0.863, 1.570, 10.830, 65.000, 79.0, 78, 250, 1187, 29, 36, 55, 14, 636
10;00;53, 2.158, -0.196, 9.849, 64.000, 38.0, 79, 250, 1464, 37, 37, 55, 17, 486
10;00;55, -0.785, -0.157, 10.124, 64.000, 21.0, 79, 250, 1532, 39, 36, 55, 17, 390
10;00;57, 0.589, -0.549, 10.987, 64.000, 20.0, 79, 250, 1570, 40, 36, 55, 18, 389
10;01;00, 0.353, 0.432, 9.849, 64.000, 11.0, 79, 250, 1618, 41, 36, 55, 17, 241
10;01;02, 0.392, 0.432, 9.653, 63.000, 10.0, 79, 250, 1551, 39, 36, 55, 17, 266
10;01;04, 0.589, -0.589, 11.026, 64.000, 0.0, 78, 250, 1501, 38, 36, 55, 15, 239
10;01;07, 0.471, -0.235, 10.948, 64.000, 5.0, 78, 250, 1378, 35, 36, 55, 15, 446
10;01;09, 1.059, 0.432, 10.320, 64.000, 17.0, 78, 250, 1450, 37, 36, 55, 15, 244
10;01;12, 0.706, 0.275, 10.163, 64.000, 0.0, 78, 250, 1357, 35, 36, 55, 14, 238
10;01;14, 0.353, 0.667, 9.614, 64.000, 20.0, 78, 250, 1256, 33, 36, 56, 14, 354
10;01;16, 0.863, -0.432, 10.713, 64.000, 0.0, 78, 250, 1292, 33, 36, 56, 12, 241
10;01;19, 0.432, 0.078, 10.045, 65.000, 5.0, 78, 250, 1178, 30, 36, 56, 8, 237
10;01;21, 0.471, -1.687, 10.202, 64.000, 18.0, 78, 250, 849, 25, 36, 56, 8, 227
10;01;23, 0.235, -0.549, 10.006, 64.000, 17.0, 77, 250, 852, 8, 36, 56, 8, 229
10;01;26, 0.706, -0.589, 9.653, 64.000, 17.0, 77, 250, 849, 2, 36, 56, 8, 225
10;01;28, 0.628, 0.353, 9.221, 64.000, 18.0, 77, 250, 753, 0, 36, 56, 6, 218
10;01;30, 0.471, 0.392, 9.496, 63.000, 18.0, 77, 250, 748, 0, 36, 56, 7, 221
10;01;33, 0.628, 0.275, 9.104, 64.000, 18.0, 77, 250, 749, 0, 36, 56, 6, 218
10;01;35, 0.785, 0.235, 10.477, 64.000, 18.0, 77, 250, 748, 0, 36, 56, 6, 220
10;01;37, 0.549, 0.157, 9.457, 64.000, 19.0, 77, 250, 750, 0, 36, 56, 6, 220
10;01;40, 0.314, 0.235, 9.457, 64.000, 18.0, 78, 250, 749, 0, 36, 56, 6, 221
10;01;42, 0.392, 0.706, 10.163, 64.000, 30.0, 78, 250, 1282, 0, 37, 56, 17, 511
10;01;44, 1.138, 2.276, 9.025, 66.000, 56.0, 78, 250, 1259, 9, 37, 56, 19, 597
10;01;47, -0.510, -0.392, 10.438, 64.000, 25.0, 78, 250, 819, 15, 37, 56, 8, 238
10;01;49, 0.432, -0.471, 10.085, 64.000, 18.0, 78, 250, 864, 6, 37, 56, 8, 227
10;01;51, 0.314, 0.078, 10.085, 64.000, 29.0, 78, 250, 1054, 1, 37, 56, 12, 407
10;01;54, 0.000, 2.197, 9.967, 64.000, 58.0, 78, 250, 1236, 9, 37, 56, 18, 599
10;01;56, 0.353, 0.275, 9.653, 64.000, 22.0, 78, 250, 866, 16, 37, 56, 9, 234
10;01;58, 0.157, 1.138, 9.888, 63.000, 36.0, 78, 250, 966, 15, 37, 56, 11, 437
10;02;01, 1.373, -0.353, 8.868, 63.000, 1.0, 78, 250, 1195, 20, 37, 56, 11, 245
10;02;03, 1.805, -1.766, 10.438, 64.000, 18.0, 78, 250, 859, 12, 37, 56, 8, 227
10;02;05, 0.589, 1.530, 10.163, 64.000, 69.0, 78, 250, 927, 7, 37, 56, 14, 584
10;02;08, 1.373, 0.510, 10.242, 64.000, 0.0, 79, 250, 1490, 19, 37, 56, 9, 249
10;02;10, 0.039, 1.805, 9.025, 64.000, 76.0, 79, 250, 1183, 18, 38, 56, 16, 683
10;02;12, -0.118, 2.237, 9.261, 65.000, 72.0, 79, 250, 1787, 28, 37, 56, 20, 232
10;02;15, -0.118, -0.039, 9.339, 64.000, 17.0, 79, 250, 948, 30, 37, 56, 12, 386
10;02;17, 1.177, 0.903, 11.301, 64.000, 74.0, 79, 250, 1327, 33, 37, 56, 15, 267
10;02;19, 0.903, 0.628, 9.888, 63.000, 10.0, 79, 250, 1147, 33, 37, 56, 7, 249
10;02;22, 0.510, -1.962, 10.438, 64.000, 23.0, 79, 250, 856, 5, 37, 56, 7, 229
10;02;24, 0.275, 0.314, 10.516, 64.000, 23.0, 79, 250, 748, 0, 37, 56, 7, 219
10;02;26, 0.510, 0.471, 9.457, 65.000, 22.0, 80, 250, 751, 0, 37, 56, 6, 221
10;02;29, 0.314, 0.314, 9.732, 64.000, 43.0, 80, 250, 806, 0, 37, 56, 12, 472
10;02;31, 0.432, 1.452, 9.928, 64.000, 48.0, 80, 250, 1339, 10, 37, 56, 19, 585
10;02;33, 0.746, 0.510, 9.143, 64.000, 23.0, 80, 250, 856, 15, 37, 56, 9, 250
10;02;36, -0.118, 0.981, 9.575, 64.000, 79.0, 80, 250, 1165, 18, 37, 56, 15, 696
10;02;38, 0.706, 1.962, 10.438, 65.000, 72.0, 80, 250, 1816, 29, 37, 56, 19, 244
10;02;40, 0.510, 0.275, 9.496, 64.000, 17.0, 80, 250, 1200, 30, 37, 56, 12, 402
10;02;43, 0.353, 0.746, 9.928, 64.000, 12.0, 80, 250, 1224, 31, 37, 56, 12, 247
10;02;45, 0.353, 0.275, 9.653, 64.000, 43.0, 80, 250, 1141, 29, 37, 56, 12, 558
10;02;48, 1.020, 0.432, 10.673, 65.000, 75.0, 80, 250, 1373, 34, 37, 56, 17, 562
10;02;50, 0.549, 0.235, 9.535, 64.000, 0.0, 80, 250, 1463, 37, 37, 56, 15, 238
10;02;52, 0.981, -0.235, 10.163, 65.000, 0.0, 80, 250, 1340, 34, 37, 56, 13, 269
10;02;54, 1.059, 0.942, 10.713, 64.000, 57.0, 80, 250, 1343, 33, 37, 56, 15, 450
10;02;57, 0.157, 0.903, 10.202, 65.000, 22.0, 80, 250, 1412, 36, 37, 56, 14, 250
10;02;59, 0.471, 0.196, 9.692, 64.000, 0.0, 80, 250, 1318, 34, 36, 56, 14, 374
10;03;01, 0.157, 0.549, 9.928, 65.000, 60.0, 80, 250, 1375, 34, 36, 56, 16, 503
10;03;04, 0.589, 0.549, 9.496, 64.000, 29.0, 79, 250, 1478, 37, 37, 56, 16, 438
10;03;06, 0.863, 0.706, 8.711, 64.000, 25.0, 79, 250, 1515, 38, 36, 56, 15, 247
10;03;09, 0.392, -0.353, 10.320, 65.000, 0.0, 79, 250, 1414, 36, 36, 56, 15, 239
10;03;11, 0.314, -0.118, 9.653, 64.000, 0.0, 79, 250, 1286, 33, 36, 56, 13, 239
10;03;13, 0.157, 0.157, 9.261, 64.000, 0.0, 79, 250, 1165, 30, 36, 56, 12, 238
10;03;16, -0.549, 0.510, 10.869, 64.000, 40.0, 79, 250, 1104, 28, 36, 56, 11, 358
10;03;18, -0.157, 0.353, 9.339, 64.000, 0.0, 79, 250, 1087, 28, 36, 56, 11, 240
10;03;20, 0.314, -0.510, 10.242, 65.000, 21.0, 79, 250, 969, 25, 36, 56, 9, 239
10;03;23, 0.078, 0.000, 9.888, 64.000, 20.0, 78, 250, 928, 24, 36, 56, 9, 286
10;03;25, 0.078, 1.216, 8.711, 64.000, 80.0, 78, 250, 1106, 27, 36, 56, 13, 554
10;03;27, 2.158, -0.157, 11.929, 64.000, 36.0, 78, 250, 1314, 33, 36, 56, 15, 396
10;03;30, 0.039, 0.275, 10.948, 64.000, 16.0, 78, 250, 1340, 34, 36, 56, 14, 281
10;03;32, 0.039, 0.078, 9.418, 64.000, 0.0, 78, 250, 1252, 32, 36, 56, 12, 236
10;03;34, 1.099, -0.667, 10.634, 63.000, 19.0, 78, 250, 850, 25, 36, 56, 8, 229
10;03;37, 0.432, -1.256, 10.045, 64.000, 18.0, 78, 250, 844, 22, 36, 56, 8, 226
10;03;39, 0.510, -0.235, 10.595, 64.000, 17.0, 78, 250, 856, 12, 36, 56, 8, 229
10;03;41, 0.314, 0.235, 9.418, 65.000, 16.0, 78, 250, 852, 8, 36, 56, 8, 227
10;03;44, 0.078, 1.334, 9.182, 64.000, 42.0, 78, 250, 1193, 9, 36, 56, 16, 523
10;03;46, 0.157, 0.000, 10.006, 64.000, 17.0, 78, 250, 953, 16, 36, 56, 8, 236
10;03;48, -0.078, 1.962, 9.143, 63.000, 76.0, 78, 250, 1025, 16, 36, 56, 13, 621
10;03;51, -1.295, 0.863, 10.987, 64.000, 51.0, 78, 250, 1578, 25, 36, 56, 20, 577
10;03;53, 0.942, -0.471, 11.301, 64.000, 0.0, 77, 250, 1553, 26, 36, 56, 15, 243
10;03;56, -0.157, 0.000, 10.516, 64.000, 14.0, 77, 250, 1256, 21, 36, 56, 13, 366
10;03;58, 0.549, 0.824, 9.339, 64.000, 32.0, 77, 250, 1343, 21, 36, 56, 15, 305
10;04;01, 0.549, 0.392, 9.418, 63.000, 13.0, 77, 250, 1201, 20, 36, 56, 11, 269
10;04;03, 1.020, 0.039, 10.595, 63.000, 17.0, 77, 250, 1070, 18, 36, 56, 11, 286
10;04;05, 0.157, 0.314, 10.045, 64.000, 13.0, 77, 250, 1016, 17, 36, 56, 10, 238
10;04;08, 0.078, -0.589, 10.242, 65.000, 18.0, 78, 250, 851, 13, 36, 56, 7, 228
10;04;10, 0.981, -0.510, 10.124, 64.000, 18.0, 78, 250, 851, 7, 36, 56, 8, 225
10;04;13, 0.589, 0.235, 9.614, 64.000, 25.0, 78, 250, 844, 2, 36, 56, 10, 317
10;04;15, 0.706, 1.687, 9.653, 64.000, 48.0, 78, 250, 1016, 8, 36, 56, 14, 432
10;04;18, 0.157, 0.275, 9.732, 63.000, 4.0, 78, 250, 1238, 15, 36, 57, 9, 240
10;04;20, 0.157, -0.353, 10.556, 64.000, 18.0, 78, 250, 855, 13, 36, 57, 7, 227
10;04;22, 0.432, 0.746, 10.320, 64.000, 63.0, 78, 250, 1050, 14, 36, 57, 12, 560
10;04;25, 2.237, 1.570, 9.967, 64.000, 69.0, 78, 250, 1494, 23, 36, 57, 21, 791
10;04;27, -0.785, 0.824, 8.907, 64.000, 0.0, 78, 250, 1462, 33, 36, 57, 9, 245
10;04;30, 1.099, 0.981, 9.692, 65.000, 54.0, 78, 250, 1299, 33, 36, 57, 15, 589
10;04;32, 0.196, -0.510, 9.614, 64.000, 57.0, 78, 250, 1479, 37, 36, 57, 17, 539
10;04;34, 0.549, 1.216, 10.909, 63.000, 63.0, 78, 250, 1654, 41, 36, 57, 21, 738
10;04;37, 0.667, 0.353, 11.105, 64.000, 58.0, 78, 250, 1853, 46, 36, 57, 16, 242
10;04;39, 0.157, 0.432, 8.201, 64.000, 17.0, 78, 250, 1285, 45, 36, 57, 13, 409
10;04;41, 0.078, -0.667, 8.947, 64.000, 0.0, 78, 250, 1216, 43, 36, 57, 12, 239
10;04;44, -0.275, -0.353, 9.261, 64.000, 16.0, 79, 250, 959, 34, 36, 57, 7, 231
10;04;46, 0.863, -0.039, 10.085, 63.000, 23.0, 79, 250, 852, 22, 36, 57, 8, 231
10;04;48, 0.667, 0.392, 10.634, 64.000, 55.0, 79, 250, 827, 20, 36, 57, 9, 327
10;04;51, 0.628, 0.196, 9.928, 64.000, 16.0, 79, 250, 1004, 22, 36, 57, 9, 243
10;04;53, 0.196, 0.235, 9.496, 62.000, 21.0, 79, 250, 902, 18, 36, 57, 8, 235
10;04;55, 1.059, 0.314, 9.849, 64.000, 21.0, 79, 250, 876, 12, 36, 57, 8, 233
10;04;58, 0.118, 0.746, 8.751, 64.000, 66.0, 78, 250, 914, 12, 36, 57, 10, 414
10;05;00, -0.078, 0.824, 9.692, 64.000, 45.0, 78, 250, 1197, 19, 36, 57, 13, 413
10;05;02, 0.903, 0.942, 10.359, 65.000, 38.0, 78, 250, 1444, 23, 36, 57, 16, 338
10;05;05, 0.903, -0.235, 9.692, 64.000, 9.0, 78, 250, 1382, 23, 36, 57, 14, 259
10;05;07, 0.157, 0.235, 8.751, 64.000, 14.0, 78, 250, 1160, 20, 36, 57, 12, 276
10;05;09, 0.235, -0.196, 10.830, 63.000, 16.0, 78, 250, 1115, 18, 36, 57, 8, 233
10;05;12, 0.353, -0.863, 10.516, 67.000, 17.0, 77, 250, 848, 13, 36, 57, 8, 227
10;05;14, 0.706, 0.039, 9.888, 64.000, 18.0, 77, 250, 849, 6, 36, 57, 7, 226
10;05;16, 0.667, 0.589, 9.418, 64.000, 15.0, 77, 250, 822, 0, 36, 57, 6, 217
10;05;19, 0.432, 0.549, 9.457, 64.000, 18.0, 78, 250, 746, 0, 36, 57, 6, 220
10;05;21, 0.628, 0.471, 9.104, 64.000, 18.0, 78, 250, 747, 0, 36, 57, 6, 220
10;05;23, 0.353, 0.863, 9.928, 64.000, 40.0, 78, 250, 1087, 0, 36, 57, 13, 419
10;05;26, 0.000, 1.334, 9.575, 63.000, 50.0, 78, 250, 1168, 9, 36, 57, 17, 577
10;05;28, 0.118, 0.471, 9.575, 64.000, 0.0, 78, 250, 1470, 18, 36, 57, 9, 245
10;05;30, 0.000, 1.177, 9.849, 64.000, 67.0, 78, 250, 1385, 18, 36, 57, 15, 678
10;05;33, 0.589, 1.727, 10.359, 64.000, 70.0, 78, 250, 1746, 28, 36, 57, 26, 888
10;05;35, 0.235, -0.196, 10.006, 63.000, 0.0, 78, 250, 1838, 38, 36, 57, 11, 255
10;05;37, 0.000, -0.157, 9.967, 64.000, 54.0, 78, 250, 1457, 36, 36, 57, 18, 698
10;05;40, -0.510, 1.373, 10.987, 64.000, 67.0, 78, 250, 1674, 42, 36, 57, 23, 800
10;05;42, 0.353, 0.157, 10.085, 64.000, 22.0, 78, 250, 876, 45, 36, 57, 13, 394
10;05;44, -0.549, 0.667, 10.399, 63.000, 54.0, 79, 250, 1313, 45, 35, 57, 15, 486
10;05;47, 0.589, 0.353, 10.438, 64.000, 0.0, 79, 250, 1331, 46, 35, 57, 13, 243
10;05;49, 2.629, -0.078, 9.300, 63.000, 0.0, 79, 250, 1193, 42, 35, 57, 12, 236
10;05;52, 1.413, -1.491, 10.202, 64.000, 24.0, 79, 250, 855, 31, 35, 57, 8, 230
10;05;54, 1.413, -0.235, 9.614, 64.000, 23.0, 79, 250, 847, 24, 36, 57, 8, 233
10;05;56, 0.981, 0.078, 10.163, 64.000, 20.0, 79, 250, 893, 18, 36, 57, 8, 231
10;05;59, 0.589, 0.314, 10.163, 64.000, 24.0, 79, 250, 819, 16, 36, 57, 7, 228
10;06;01, 0.314, 0.078, 9.810, 64.000, 21.0, 79, 250, 843, 11, 36, 57, 7, 230
