Timestamp [HH;MM;SS], Xacc [m/s^2], Yacc [m/s^2], Zacc [m/s^2], Tvar [C], Engine load [%], Coolant temp [C], Intake pressure [kPa], Engine speed [RPM], Vehicle speed [km/h], Intake air temp [C], Distance with MIL [km], MAF [g/s], Fuel pressure [kPa]
08;12;36, 0.746, 1.530, 9.221, 16.000, 16.0, 70, 250, 1809, 29, 23, 32, 20, 238
08;12;38, 0.157, 1.530, 9.771, 16.000, 68.0, 70, 250, 1738, 28, 23, 32, 26, 905
08;12;41, -1.570, -0.275, 9.888, 16.000, 11.0, 70, 250, 1154, 34, 23, 32, 9, 244
08;12;43, -0.667, 2.080, 9.496, 16.000, 78.0, 70, 250, 1357, 34, 23, 32, 17, 759
08;12;45, -0.589, 1.766, 9.457, 16.000, 77.0, 70, 250, 1622, 40, 23, 32, 22, 827
08;12;48, 0.196, -0.157, 10.595, 17.000, 18.0, 71, 250, 1012, 45, 23, 32, 15, 388
08;12;50, 2.394, 0.353, 10.987, 16.000, 83.0, 71, 250, 1310, 45, 23, 32, 16, 712
08;12;52, 1.138, 1.138, 9.418, 16.000, 79.0, 71, 250, 1426, 49, 23, 32, 18, 753
08;12;55, 0.706, -0.078, 12.400, 16.000, 74.0, 72, 250, 1530, 53, 23, 32, 19, 566
08;12;57, 0.824, -0.235, 9.025, 17.000, 34.0, 72, 250, 1493, 53, 23, 32, 19, 596
08;12;59, 1.295, -0.392, 8.594, 17.000, 50.0, 72, 250, 1519, 53, 23, 32, 18, 572
08;13;02, -0.471, 1.295, 9.261, 16.000, 41.0, 73, 250, 1538, 54, 23, 32, 19, 519
08;13;04, -0.942, -1.295, 11.733, 17.000, 30.0, 73, 250, 1507, 53, 23, 32, 18, 670
08;13;06, 0.275, 1.491, 8.005, 16.000, 67.0, 74, 250, 1585, 55, 23, 32, 21, 698
08;13;09, 1.609, -0.667, 10.399, 17.000, 0.0, 74, 250, 1575, 55, 23, 32, 16, 240
08;13;11, 1.020, -1.805, 9.614, 16.000, 0.0, 74, 250, 1367, 49, 23, 32, 8, 250
08;13;13, 0.589, -2.040, 9.653, 16.000, 25.0, 75, 250, 851, 21, 23, 32, 9, 237
08;13;16, 0.903, -0.903, 9.614, 17.000, 24.0, 75, 250, 851, 2, 23, 32, 7, 222
08;13;18, 0.314, 0.157, 10.399, 16.000, 22.0, 75, 250, 750, 0, 23, 32, 7, 221
08;13;20, 0.549, 0.432, 9.496, 16.000, 23.0, 76, 250, 753, 0, 23, 32, 6, 218
08;13;23, 0.628, 0.510, 9.771, 16.000, 23.0, 76, 250, 745, 0, 23, 32, 7, 220
08;13;25, 0.353, 0.549, 9.300, 16.000, 23.0, 76, 250, 753, 0, 23, 32, 7, 220
08;13;28, 0.314, 0.118, 9.339, 16.000, 23.0, 76, 250, 745, 0, 23, 32, 7, 219
08;13;30, 0.746, 0.549, 9.575, 17.000, 23.0, 76, 250, 752, 0, 23, 32, 6, 219
08;13;32, 0.706, 0.628, 9.496, 17.000, 23.0, 76, 250, 749, 0, 24, 32, 6, 221
08;13;35, 0.432, 0.196, 9.849, 16.000, 23.0, 76, 250, 750, 0, 24, 32, 6, 220
08;13;37, 0.235, 0.157, 10.556, 17.000, 22.0, 76, 250, 749, 0, 24, 32, 6, 220
08;13;40, 0.471, 0.746, 9.457, 16.000, 23.0, 76, 250, 748, 0, 24, 32, 7, 221
08;13;42, 0.353, 0.314, 9.300, 16.000, 22.0, 76, 250, 749, 0, 24, 32, 7, 221
08;13;44, 0.432, 0.235, 10.399, 16.000, 22.0, 77, 250, 747, 0, 24, 32, 6, 220
08;13;47, 0.510, 0.863, 9.928, 16.000, 23.0, 77, 250, 752, 0, 24, 32, 7, 221
08;13;49, 0.196, 0.746, 9.653, 16.000, 22.0, 77, 250, 752, 0, 24, 32, 6, 220
08;13;52, 0.510, 0.196, 10.556, 16.000, 23.0, 77, 250, 752, 0, 24, 32, 6, 217
08;13;54, 0.706, 0.432, 9.496, 15.000, 23.0, 77, 250, 751, 0, 24, 32, 7, 219
08;13;57, 0.471, 2.315, 9.653, 16.000, 67.0, 77, 250, 1222, 4, 24, 32, 14, 540
08;13;59, 0.000, 1.256, 10.399, 16.000, 13.0, 77, 250, 1088, 17, 24, 32, 9, 287
08;14;01, -1.216, 2.786, 9.575, 15.000, 78.0, 77, 250, 1259, 20, 24, 32, 17, 704
08;14;04, -0.942, 2.825, 9.378, 16.000, 80.0, 77, 250, 1866, 29, 24, 32, 19, 249
08;14;06, -0.628, 1.491, 8.751, 16.000, 78.0, 77, 250, 1224, 30, 24, 32, 16, 690
08;14;08, 0.589, 0.667, 9.614, 16.000, 75.0, 77, 250, 1446, 36, 24, 32, 19, 759
08;14;11, 1.334, 1.216, 9.653, 15.000, 74.0, 77, 250, 1680, 42, 24, 32, 23, 835
08;14;13, 0.432, -0.314, 10.045, 16.000, 26.0, 77, 250, 1368, 44, 24, 32, 14, 560
08;14;15, -0.824, 2.354, 9.457, 16.000, 80.0, 77, 250, 1350, 47, 24, 32, 17, 728
08;14;18, 0.157, 1.020, 10.438, 16.000, 79.0, 78, 250, 1487, 51, 24, 32, 20, 779
08;14;20, 0.235, 0.314, 10.163, 17.000, 1.0, 78, 250, 1556, 55, 24, 32, 16, 240
08;14;22, 1.059, 0.157, 9.496, 16.000, 0.0, 78, 250, 1458, 51, 24, 32, 15, 355
08;14;25, 1.648, 0.824, 10.634, 15.000, 75.0, 78, 250, 1477, 51, 24, 32, 19, 768
08;14;27, 1.099, 0.314, 11.654, 16.000, 75.0, 77, 250, 1618, 56, 24, 33, 21, 802
08;14;30, 0.039, 2.394, 8.829, 16.000, 75.0, 76, 250, 1758, 61, 24, 33, 22, 245
08;14;32, -0.078, 0.235, 9.967, 16.000, 30.0, 76, 250, 1352, 61, 24, 33, 16, 634
08;14;34, -0.353, 1.884, 9.810, 16.000, 80.0, 75, 250, 1451, 63, 24, 33, 19, 771
08;14;37, 0.118, 1.570, 7.848, 15.000, 76.0, 74, 250, 1515, 66, 24, 33, 19, 625
08;14;39, 0.353, 0.353, 9.300, 16.000, 5.0, 74, 250, 1505, 67, 24, 33, 16, 403
08;14;41, -0.275, 0.196, 9.025, 16.000, 59.0, 74, 250, 1485, 65, 24, 33, 18, 669
08;14;44, -0.078, 1.452, 8.790, 16.000, 74.0, 74, 250, 1521, 67, 24, 33, 19, 757
08;14;46, -0.510, -0.039, 10.634, 16.000, 0.0, 74, 250, 1526, 67, 24, 33, 16, 238
08;14;48, 0.549, -0.314, 10.830, 17.000, 72.0, 74, 250, 1414, 62, 24, 33, 16, 706
08;14;51, -0.314, 0.785, 11.968, 16.000, 76.0, 75, 250, 1381, 61, 24, 33, 17, 693
08;14;53, -0.746, 1.609, 11.066, 16.000, 76.0, 75, 250, 1389, 60, 24, 33, 17, 693
08;14;55, 1.413, -1.334, 10.477, 16.000, 0.0, 75, 250, 1341, 60, 24, 33, 14, 241
08;14;58, 0.000, 0.000, 7.809, 16.000, 0.0, 75, 250, 1277, 56, 24, 33, 14, 242
08;15;00, -0.157, 0.078, 9.104, 16.000, 0.0, 75, 250, 1234, 54, 24, 33, 13, 241
08;15;02, -0.863, 0.078, 9.261, 16.000, 0.0, 75, 250, 1225, 54, 24, 33, 12, 234
08;15;05, -0.275, 0.353, 12.400, 16.000, 0.0, 75, 250, 1246, 54, 24, 33, 13, 239
08;15;07, 0.196, -1.334, 10.006, 16.000, 0.0, 75, 250, 1202, 53, 24, 33, 13, 237
08;15;09, 1.295, -3.885, 11.497, 16.000, 25.0, 75, 250, 855, 45, 24, 33, 8, 236
08;15;12, 1.059, -1.962, 9.418, 16.000, 23.0, 74, 250, 851, 27, 25, 33, 8, 238
08;15;14, 0.314, -2.001, 9.339, 16.000, 23.0, 74, 250, 830, 12, 25, 33, 8, 236
08;15;16, 0.118, 0.706, 9.928, 16.000, 29.0, 74, 250, 850, 6, 24, 33, 10, 285
08;15;19, 1.138, 0.863, 10.163, 16.000, 39.0, 73, 250, 1584, 13, 25, 33, 15, 246
08;15;21, -0.824, 0.078, 9.064, 15.000, 25.0, 73, 250, 895, 14, 25, 33, 9, 276
08;15;24, -0.510, 0.824, 9.614, 16.000, 54.0, 73, 250, 1182, 19, 25, 33, 14, 416
08;15;26, -1.766, 0.235, 9.418, 16.000, 22.0, 73, 250, 1338, 22, 25, 33, 14, 303
08;15;28, -0.353, -0.785, 11.026, 16.000, 0.0, 73, 250, 1151, 20, 25, 33, 10, 236
08;15;31, 0.275, 0.785, 10.281, 16.000, 78.0, 73, 250, 1010, 15, 25, 33, 12, 583
08;15;33, 0.000, 0.432, 9.339, 16.000, 1.0, 73, 250, 1358, 23, 25, 33, 14, 247
08;15;35, -0.589, 0.549, 10.006, 16.000, 76.0, 73, 250, 1308, 21, 25, 33, 18, 711
08;15;38, -0.039, 2.158, 8.711, 16.000, 43.0, 73, 250, 1666, 27, 25, 33, 21, 584
08;15;40, 1.020, -0.314, 9.575, 16.000, 7.0, 73, 250, 1552, 26, 25, 33, 16, 302
08;15;42, -0.471, 0.981, 10.673, 16.000, 47.0, 73, 250, 1408, 23, 25, 33, 17, 522
08;15;45, 0.824, 0.549, 9.653, 16.000, 36.0, 74, 250, 1557, 25, 25, 33, 18, 513
08;15;47, -0.432, -0.667, 10.987, 15.000, 20.0, 74, 250, 1511, 24, 25, 33, 17, 487
08;15;50, -2.551, -0.078, 10.045, 15.000, 48.0, 74, 250, 1757, 28, 25, 33, 25, 878
08;15;52, 0.275, 0.942, 8.829, 16.000, 0.0, 74, 250, 1424, 36, 25, 33, 11, 321
08;15;54, -0.314, 0.785, 7.730, 16.000, 73.0, 75, 250, 1568, 39, 25, 34, 22, 813
08;15;57, 0.235, 1.334, 10.242, 16.000, 75.0, 75, 250, 1893, 47, 25, 34, 29, 911
08;15;59, -0.078, 0.275, 8.829, 16.000, 44.0, 75, 250, 1435, 50, 25, 34, 17, 673
08;16;01, 0.000, 0.196, 12.086, 16.000, 62.0, 75, 250, 1558, 54, 25, 34, 20, 693
08;16;04, 0.746, 0.549, 8.829, 16.000, 52.0, 75, 250, 1671, 58, 26, 34, 22, 640
08;16;06, -1.216, 2.315, 8.083, 16.000, 69.0, 75, 250, 1783, 62, 26, 34, 25, 828
08;16;08, -0.863, 1.373, 11.183, 16.000, 10.0, 75, 250, 1855, 66, 25, 34, 14, 256
08;16;11, 0.118, -0.118, 10.124, 16.000, 55.0, 75, 250, 1476, 64, 25, 34, 17, 649
08;16;13, 2.982, 0.432, 7.181, 15.000, 66.0, 75, 250, 1517, 66, 25, 34, 19, 699
08;16;16, 0.078, -0.157, 10.948, 16.000, 65.0, 75, 250, 1561, 68, 26, 34, 20, 713
08;16;18, 0.275, 1.059, 9.614, 16.000, 63.0, 75, 250, 1611, 70, 25, 34, 20, 712
08;16;20, 0.039, 0.314, 10.085, 15.000, 65.0, 75, 250, 1618, 71, 25, 34, 21, 728
08;16;23, -0.746, 1.452, 7.613, 16.000, 65.0, 75, 250, 1603, 70, 26, 34, 21, 718
08;16;25, 0.903, 0.314, 10.909, 16.000, 0.0, 75, 250, 1529, 67, 25, 34, 15, 245
08;16;27, -0.078, 0.667, 11.301, 16.000, 0.0, 75, 250, 1436, 63, 26, 34, 15, 240
08;16;30, 1.177, 0.510, 9.418, 16.000, 31.0, 75, 250, 1365, 61, 26, 34, 15, 514
08;16;32, -0.432, 0.000, 9.888, 16.000, 71.0, 75, 250, 1451, 63, 26, 34, 19, 711
08;16;34, 0.824, 0.471, 9.418, 16.000, 0.0, 75, 250, 1506, 67, 26, 34, 16, 240
08;16;37, -0.471, -0.510, 10.477, 16.000, 0.0, 75, 250, 1488, 65, 26, 34, 16, 237
08;16;39, 0.628, -0.746, 10.399, 15.000, 0.0, 75, 250, 1436, 63, 26, 34, 16, 237
08;16;41, -0.353, 0.275, 9.221, 16.000, 0.0, 75, 250, 1404, 62, 26, 34, 15, 236
08;16;44, 0.314, -1.177, 11.968, 16.000, 0.0, 75, 250, 1236, 55, 26, 34, 12, 238
08;16;46, 0.039, -1.452, 8.397, 16.000, 27.0, 74, 250, 853, 44, 26, 34, 7, 236
08;16;49, 1.334, -1.962, 9.928, 16.000, 24.0, 74, 250, 851, 25, 26, 34, 7, 233
08;16;51, 0.785, -1.138, 10.477, 16.000, 23.0, 74, 250, 854, 10, 26, 34, 7, 232
08;16;53, 0.981, -0.235, 9.653, 15.000, 23.0, 74, 250, 850, 4, 26, 34, 8, 232
08;16;56, 0.510, -0.275, 10.359, 15.000, 24.0, 74, 250, 855, 9, 26, 34, 8, 226
08;16;58, 0.589, 0.157, 10.281, 16.000, 21.0, 74, 250, 745, 0, 26, 34, 6, 217
08;17;00, 0.432, 0.196, 9.300, 16.000, 21.0, 74, 250, 750, 0, 26, 34, 6, 219
08;17;03, 0.589, 0.000, 10.556, 16.000, 21.0, 74, 250, 750, 0, 26, 34, 6, 223
08;17;05, 0.667, 0.353, 10.124, 16.000, 22.0, 74, 250, 752, 0, 26, 34, 7, 217
08;17;07, 0.589, 0.353, 9.457, 16.000, 22.0, 74, 250, 752, 0, 26, 34, 7, 219
08;17;10, 0.589, 0.157, 10.830, 16.000, 21.0, 74, 250, 750, 0, 26, 34, 7, 220
08;17;12, 0.785, 0.235, 9.261, 16.000, 22.0, 73, 250, 752, 0, 26, 34, 6, 218
08;17;15, 0.549, 0.118, 10.045, 16.000, 22.0, 74, 250, 749, 0, 26, 34, 7, 219
08;17;17, 0.628, 0.353, 9.300, 16.000, 22.0, 74, 250, 749, 0, 27, 34, 7, 217
08;17;19, 0.628, 0.157, 10.124, 17.000, 21.0, 73, 250, 752, 0, 27, 34, 7, 220
08;17;22, 1.059, 1.373, 10.085, 16.000, 45.0, 74, 250, 1390, 2, 27, 34, 13, 418
08;17;24, 0.824, 1.805, 10.399, 15.000, 10.0, 74, 250, 1975, 17, 27, 34, 15, 236
08;17;27, 1.923, -0.314, 11.340, 16.000, 56.0, 74, 250, 1221, 19, 27, 34, 15, 630
08;17;29, 1.138, 1.020, 9.967, 15.000, 10.0, 73, 250, 1896, 30, 27, 35, 14, 252
08;17;32, -0.667, 1.766, 11.694, 15.000, 64.0, 73, 250, 1315, 33, 27, 35, 16, 584
08;17;34, 0.275, 0.746, 11.890, 16.000, 42.0, 73, 250, 1521, 38, 27, 35, 19, 526
08;17;37, 1.413, 3.375, 8.515, 16.000, 50.0, 73, 250, 1621, 41, 27, 35, 22, 812
08;17;39, -0.314, -0.314, 10.320, 16.000, 5.0, 74, 250, 1276, 47, 27, 35, 13, 340
08;17;41, 0.157, 0.746, 9.849, 15.000, 53.0, 74, 250, 1383, 48, 27, 35, 17, 526
08;17;44, -0.392, 0.432, 9.457, 19.000, 48.0, 74, 250, 1474, 51, 27, 35, 19, 762
08;17;46, 0.746, -0.235, 10.713, 16.000, 0.0, 74, 250, 1591, 56, 27, 35, 17, 239
08;17;49, 0.432, 0.706, 9.182, 16.000, 35.0, 75, 250, 1551, 54, 27, 35, 19, 517
08;17;51, 0.589, 0.157, 9.457, 16.000, 22.0, 75, 250, 1566, 55, 27, 35, 17, 249
08;17;54, 0.942, 0.903, 9.732, 16.000, 0.0, 75, 250, 1506, 53, 27, 35, 16, 239
08;17;56, 0.078, 0.196, 9.692, 16.000, 0.0, 75, 250, 1426, 50, 27, 35, 14, 240
08;17;59, 1.059, 0.157, 10.281, 16.000, 0.0, 75, 250, 1346, 47, 27, 35, 14, 241
08;18;01, -0.432, 0.118, 9.535, 16.000, 0.0, 75, 250, 1263, 45, 27, 35, 14, 241
08;18;03, 0.275, 0.039, 10.006, 16.000, 26.0, 75, 250, 858, 37, 27, 35, 8, 237
08;18;06, 0.000, -1.295, 10.045, 16.000, 24.0, 75, 250, 850, 26, 27, 35, 7, 234
08;18;08, 0.275, -0.589, 10.320, 17.000, 23.0, 75, 250, 851, 15, 27, 35, 8, 229
08;18;10, 0.785, -0.863, 9.692, 16.000, 23.0, 75, 250, 849, 7, 27, 35, 8, 233
08;18;13, 0.196, -0.353, 9.653, 16.000, 23.0, 74, 250, 845, 0, 27, 35, 7, 219
08;18;15, 0.235, 0.471, 10.085, 15.000, 21.0, 74, 250, 751, 0, 27, 35, 7, 217
08;18;17, 0.118, 0.432, 9.692, 16.000, 21.0, 74, 250, 749, 0, 27, 35, 6, 218
08;18;20, 0.196, 0.510, 9.535, 16.000, 21.0, 74, 250, 749, 0, 28, 35, 7, 218
08;18;22, 0.432, 0.432, 10.202, 16.000, 21.0, 74, 250, 746, 0, 28, 35, 6, 219
08;18;25, 0.118, 0.471, 9.300, 15.000, 21.0, 74, 250, 750, 0, 28, 35, 7, 221
08;18;27, 0.157, 0.314, 10.634, 16.000, 21.0, 74, 250, 750, 0, 28, 35, 6, 220
08;18;29, 0.157, 0.471, 10.634, 16.000, 22.0, 74, 250, 748, 0, 28, 35, 7, 220
08;18;32, 0.118, 0.471, 9.378, 16.000, 22.0, 74, 250, 751, 0, 28, 35, 6, 219
08;18;34, 0.353, 0.432, 10.163, 16.000, 22.0, 74, 250, 750, 0, 28, 35, 6, 220
08;18;36, 0.039, 0.275, 9.457, 16.000, 21.0, 74, 250, 752, 0, 28, 35, 7, 219
08;18;39, 0.157, 0.314, 10.595, 16.000, 22.0, 74, 250, 750, 0, 28, 35, 7, 218
08;18;41, 0.157, 0.471, 9.928, 16.000, 22.0, 74, 250, 747, 0, 28, 35, 7, 223
08;18;43, 0.353, 0.471, 9.614, 16.000, 22.0, 74, 250, 749, 0, 28, 35, 6, 220
08;18;46, 0.392, 0.392, 10.281, 16.000, 22.0, 74, 250, 749, 0, 28, 35, 6, 219
08;18;48, 0.471, 0.549, 9.849, 16.000, 21.0, 74, 250, 749, 0, 28, 35, 6, 219
08;18;50, 0.196, 0.510, 9.535, 16.000, 22.0, 74, 250, 750, 0, 28, 35, 6, 220
08;18;53, 0.314, 0.392, 10.909, 16.000, 22.0, 74, 250, 749, 0, 28, 35, 6, 220
08;18;55, 0.314, 0.549, 9.535, 16.000, 21.0, 74, 250, 750, 0, 28, 35, 6, 219
08;18;58, 0.196, 0.353, 10.163, 16.000, 22.0, 74, 250, 752, 0, 28, 35, 6, 218
08;19;00, 0.392, 0.549, 9.771, 16.000, 22.0, 74, 250, 750, 0, 29, 35, 7, 219
08;19;02, 0.314, 0.549, 9.614, 16.000, 22.0, 74, 250, 748, 0, 29, 35, 6, 218
08;19;05, 0.118, 0.432, 9.967, 16.000, 22.0, 74, 250, 749, 0, 29, 35, 6, 219
08;19;07, -0.314, 2.197, 10.163, 16.000, 48.0, 74, 250, 1447, 2, 29, 35, 15, 486
08;19;09, 0.432, 2.276, 10.948, 16.000, 12.0, 74, 250, 1957, 17, 29, 35, 15, 241
08;19;12, 0.157, 1.295, 9.771, 16.000, 58.0, 74, 250, 1400, 17, 29, 35, 14, 635
08;19;14, 0.196, 1.373, 9.457, 16.000, 71.0, 74, 250, 1683, 26, 29, 35, 27, 904
08;19;16, 0.432, 0.628, 9.967, 16.000, 21.0, 74, 250, 942, 33, 29, 35, 13, 358
08;19;19, -0.785, 1.844, 8.554, 15.000, 76.0, 74, 250, 1384, 35, 29, 35, 18, 751
08;19;21, 1.648, 0.275, 11.380, 17.000, 75.0, 74, 250, 1645, 41, 29, 35, 23, 834
08;19;23, 0.353, 1.805, 9.928, 16.000, 0.0, 74, 250, 1747, 48, 29, 35, 11, 252
08;19;26, -1.177, 0.942, 10.438, 16.000, 72.0, 74, 250, 1424, 49, 28, 35, 17, 726
08;19;28, 0.903, 2.354, 7.966, 16.000, 76.0, 75, 250, 1609, 56, 28, 35, 22, 774
08;19;30, 0.000, -0.235, 9.810, 16.000, 0.0, 75, 250, 1684, 59, 28, 35, 17, 240
08;19;33, 0.353, 0.667, 9.418, 16.000, 9.0, 75, 250, 1650, 58, 28, 35, 18, 447
08;19;35, 2.158, 1.570, 15.029, 16.000, 53.0, 75, 250, 1684, 59, 28, 35, 22, 730
08;19;38, 0.157, 0.235, 10.085, 16.000, 54.0, 76, 250, 1794, 62, 28, 35, 23, 611
08;19;40, 0.628, -0.039, 10.477, 16.000, 21.0, 76, 250, 1816, 64, 28, 35, 23, 523
08;19;42, -0.628, -0.275, 9.143, 16.000, 1.0, 76, 250, 1828, 64, 28, 35, 20, 240
08;19;45, -0.157, 1.373, 8.829, 17.000, 16.0, 76, 250, 1756, 62, 28, 35, 20, 404
08;19;47, 1.256, 0.471, 9.849, 16.000, 46.0, 76, 250, 1784, 62, 28, 36, 21, 245
08;19;49, 1.334, 0.275, 8.201, 16.000, 23.0, 76, 250, 1791, 61, 28, 36, 20, 565
08;19;52, 0.863, 0.000, 9.378, 16.000, 47.0, 76, 250, 1813, 63, 28, 36, 23, 676
08;19;54, 2.276, -0.706, 10.438, 16.000, 0.0, 76, 250, 1831, 64, 28, 36, 20, 242
08;19;57, 0.471, 1.177, 10.438, 16.000, 70.0, 75, 250, 1808, 63, 28, 36, 24, 849
08;19;59, -0.275, -0.589, 10.713, 15.000, 0.0, 75, 250, 1822, 64, 28, 36, 19, 241
08;20;01, 0.392, 0.353, 9.653, 15.000, 0.0, 75, 250, 1714, 60, 28, 36, 17, 236
08;20;04, 1.687, 0.078, 10.556, 16.000, 0.0, 75, 250, 1594, 56, 28, 36, 17, 236
08;20;06, 0.471, -0.235, 10.202, 16.000, 0.0, 75, 250, 1514, 53, 28, 36, 16, 237
08;20;08, -0.510, 0.000, 8.986, 16.000, 0.0, 75, 250, 1322, 47, 28, 36, 11, 266
08;20;11, 0.706, -0.432, 10.438, 16.000, 23.0, 75, 250, 854, 38, 28, 36, 8, 234
08;20;13, 0.589, 0.432, 9.771, 16.000, 12.0, 75, 250, 1376, 35, 28, 36, 15, 449
08;20;15, 1.570, 0.078, 10.163, 16.000, 65.0, 74, 250, 1520, 38, 28, 36, 19, 550
08;20;18, 1.687, -0.353, 9.692, 17.000, 33.0, 74, 250, 1645, 41, 28, 36, 20, 630
08;20;20, 0.667, -0.275, 10.516, 16.000, 0.0, 74, 250, 1694, 44, 28, 36, 18, 243
08;20;22, 1.766, 0.314, 9.025, 16.000, 0.0, 74, 250, 1556, 40, 28, 36, 16, 237
08;20;25, -0.432, 0.078, 10.006, 16.000, 0.0, 74, 250, 1439, 37, 28, 36, 16, 240
08;20;27, -0.942, -0.706, 9.692, 16.000, 0.0, 74, 250, 1260, 32, 28, 36, 13, 275
08;20;30, -3.767, 1.059, 8.201, 17.000, 71.0, 74, 250, 1301, 32, 28, 36, 16, 687
08;20;32, 1.334, 2.276, 9.221, 17.000, 56.0, 74, 250, 1530, 38, 28, 36, 19, 624
08;20;34, 3.335, 1.059, 10.713, 16.000, 69.0, 74, 250, 1744, 44, 28, 36, 25, 875
08;20;37, -0.118, 1.295, 9.967, 17.000, 3.0, 74, 250, 1932, 51, 28, 36, 15, 249
08;20;39, -0.824, 0.863, 9.614, 17.000, 73.0, 75, 250, 1486, 51, 28, 36, 20, 709
08;20;41, 3.100, -0.039, 8.751, 16.000, 64.0, 75, 250, 1603, 56, 28, 36, 20, 777
08;20;44, -0.628, 1.570, 7.691, 16.000, 70.0, 75, 250, 1725, 60, 28, 36, 24, 811
08;20;46, -0.157, 1.766, 8.319, 16.000, 68.0, 75, 250, 1845, 64, 28, 36, 26, 909
08;20;49, -0.432, 0.392, 8.280, 16.000, 78.0, 75, 250, 1999, 69, 28, 36, 20, 239
08;20;51, -0.981, -0.235, 10.477, 16.000, 69.0, 75, 250, 1585, 69, 28, 36, 20, 776
08;20;53, -0.706, 0.667, 10.242, 16.000, 75.0, 76, 250, 1617, 71, 28, 36, 21, 806
08;20;56, -0.471, 1.491, 7.181, 17.000, 78.0, 76, 250, 1609, 71, 28, 37, 21, 804
08;20;58, -0.078, 1.059, 9.849, 17.000, 69.0, 76, 250, 1604, 70, 28, 37, 20, 797
08;21;00, 1.059, 0.235, 10.163, 16.000, 73.0, 76, 250, 1608, 70, 28, 37, 21, 786
08;21;03, -0.549, 1.962, 8.633, 16.000, 75.0, 76, 250, 1635, 72, 28, 37, 22, 796
08;21;05, -0.118, 0.667, 8.633, 16.000, 55.0, 76, 250, 1683, 74, 28, 37, 19, 238
08;21;07, 1.884, 1.334, 10.713, 16.000, 0.0, 76, 250, 1641, 72, 28, 37, 16, 238
08;21;10, 0.392, -0.118, 11.380, 16.000, 0.0, 76, 250, 1608, 71, 28, 37, 17, 239
08;21;12, -3.767, 0.628, 11.694, 16.000, 0.0, 76, 250, 1574, 69, 28, 37, 16, 237
08;21;15, -1.295, -0.353, 9.771, 16.000, 0.0, 76, 250, 1537, 68, 28, 37, 16, 238
08;21;17, 0.589, 0.432, 10.045, 16.000, 0.0, 75, 250, 1518, 67, 28, 37, 16, 238
08;21;19, -1.727, -1.216, 9.418, 16.000, 0.0, 75, 250, 1408, 62, 28, 37, 14, 241
08;21;22, -0.078, -1.216, 10.163, 16.000, 0.0, 75, 250, 1226, 54, 28, 37, 12, 238
08;21;24, -1.687, -1.177, 9.182, 16.000, 10.0, 75, 250, 1017, 46, 28, 37, 8, 239
08;21;27, -0.039, -1.059, 11.066, 17.000, 24.0, 74, 250, 844, 31, 28, 37, 7, 231
08;21;29, -0.196, -0.118, 9.732, 17.000, 22.0, 74, 250, 856, 14, 28, 37, 8, 232
08;21;32, 0.275, -0.432, 10.516, 16.000, 23.0, 74, 250, 850, 13, 28, 37, 8, 257
08;21;34, 0.275, 1.020, 10.791, 16.000, 77.0, 74, 250, 1130, 17, 28, 37, 15, 697
08;21;37, -0.039, 2.040, 10.477, 16.000, 73.0, 74, 250, 1832, 29, 28, 37, 30, 849
08;21;39, 0.589, -0.353, 10.085, 16.000, 31.0, 74, 250, 858, 34, 28, 37, 15, 449
08;21;41, -0.863, 1.727, 10.791, 16.000, 72.0, 74, 250, 1515, 38, 28, 37, 21, 802
08;21;44, 0.392, 0.981, 9.692, 16.000, 74.0, 74, 250, 1831, 46, 28, 37, 27, 215
08;21;46, 0.942, 0.510, 9.339, 17.000, 17.0, 74, 250, 1059, 48, 28, 37, 15, 435
08;21;49, -0.942, 0.589, 11.850, 15.000, 35.0, 74, 250, 1396, 49, 28, 37, 16, 241
08;21;51, 0.589, -1.530, 9.339, 17.000, 0.0, 75, 250, 1283, 46, 28, 37, 12, 238
08;21;54, 0.981, -1.334, 11.380, 17.000, 23.0, 75, 250, 850, 32, 28, 37, 7, 232
08;21;56, -0.118, -1.530, 10.830, 16.000, 23.0, 75, 250, 850, 18, 28, 37, 8, 232
08;21;58, 0.628, -0.863, 10.516, 16.000, 23.0, 75, 250, 850, 5, 28, 37, 9, 233
08;22;01, 0.039, -0.196, 10.359, 16.000, 23.0, 76, 250, 844, 1, 28, 37, 7, 221
08;22;03, 0.235, 0.275, 10.202, 16.000, 21.0, 76, 250, 753, 0, 28, 37, 7, 218
08;22;06, 0.196, 0.432, 9.614, 17.000, 21.0, 76, 250, 754, 0, 29, 37, 6, 218
08;22;08, 0.432, 0.392, 9.849, 17.000, 21.0, 76, 250, 749, 0, 29, 37, 7, 220
08;22;10, 0.275, 0.628, 9.653, 17.000, 21.0, 76, 250, 750, 0, 29, 37, 7, 219
08;22;13, 0.118, 0.157, 10.477, 18.000, 21.0, 75, 250, 750, 0, 29, 37, 6, 219
08;22;15, 0.275, 0.314, 9.496, 16.000, 21.0, 75, 250, 747, 0, 29, 37, 7, 217
08;22;17, 0.078, 0.314, 10.045, 17.000, 21.0, 75, 250, 751, 0, 29, 37, 7, 215
08;22;20, 0.275, 0.432, 10.085, 16.000, 21.0, 75, 250, 748, 0, 29, 37, 7, 219
08;22;22, 0.667, 1.727, 9.575, 16.000, 54.0, 75, 250, 1473, 2, 29, 37, 17, 602
